Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.02513122558594,42988,29.11600399017334,,40
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.31675720214844,43988,29.730291604995728,,41
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,32.66424560546875,44988,30.336690664291382,,42
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.36957931518555,45988,30.96379256248474,,43
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,36.56154251098633,46988,31.57994556427002,,44
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.34946823120117,47988,32.24793791770935,,45
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,36.69487380981445,48988,32.94108748435974,,46
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,36.051185607910156,49988,33.61119031906128,,47
198.33333,2.3570228,200.0,195.0,198.33333333333334,200.0,0.0,200.0,200.0,200.0,38.201942443847656,50988,34.39228296279907,,48
189.0,7.788881,198.0,179.0,189.0,195.5,5.4390564,200.0,185.0,195.5,35.877811431884766,52161,35.210493326187134,,49
200.0,0.0,200.0,200.0,200.0,191.66667,9.067647,200.0,176.0,191.66666666666666,35.11473083496094,53311,35.9655647277832,,50
197.0,4.2426405,200.0,191.0,197.0,195.33333,5.8499765,200.0,184.0,195.33333333333334,39.68098831176758,54483,36.800461769104004,,51
200.0,0.0,200.0,200.0,200.0,198.16667,2.9674156,200.0,192.0,198.16666666666666,37.87260818481445,55672,37.56241202354431,,52
200.0,0.0,200.0,200.0,200.0,197.66667,5.217492,200.0,186.0,197.66666666666666,37.354190826416016,56858,38.300660133361816,,53
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.639095306396484,57858,38.974989891052246,,54
198.66667,1.8856181,200.0,196.0,198.66666666666666,182.5,38.6857,200.0,96.0,182.5,38.912017822265625,58953,39.74640083312988,,55
190.0,4.5460606,195.0,184.0,190.0,197.83333,3.6704524,200.0,190.0,197.83333333333334,38.010337829589844,60140,40.57024645805359,,56
97.6,67.88107,181.0,24.0,97.6,111.9,70.497444,200.0,25.0,111.9,30.75534439086914,61259,41.3505380153656,,57
39.083332,26.27882,86.0,20.0,39.083333333333336,94.545456,71.74749,186.0,19.0,94.54545454545455,30.037006378173828,62299,42.05394005775452,,58
83.666664,65.76135,173.0,22.0,83.66666666666667,116.4,72.2872,186.0,21.0,116.4,33.76450729370117,63463,42.84772753715515,,59
178.66667,3.8586123,184.0,175.0,178.66666666666666,104.5,71.76106,179.0,17.0,104.5,30.98851776123047,64508,43.634857416152954,,60
170.0,5.715476,178.0,165.0,170.0,114.8,72.624794,179.0,21.0,114.8,31.86235237121582,65656,44.43210792541504,,61
200.0,0.0,200.0,200.0,200.0,173.5,6.264982,182.0,164.0,173.5,36.70932388305664,66697,45.113648891448975,,62
195.0,7.071068,200.0,185.0,195.0,170.14285,59.939087,200.0,24.0,170.14285714285714,40.721073150634766,67888,45.95040845870972,,63
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,44.360992431640625,68888,46.60673689842224,,64
140.66667,83.91,200.0,22.0,140.66666666666666,170.5,65.964005,200.0,23.0,170.5,40.37255859375,69911,47.321969509124756,,65
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.39516830444336,70911,47.98706674575806,,66
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.25825119018555,71911,48.64750289916992,,67
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.300899505615234,72911,49.332295417785645,,68
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,47.03014373779297,73911,49.99668478965759,,69
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,44.91912841796875,74911,50.64474821090698,,70
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.89513397216797,75911,51.30710768699646,,71
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,47.006141662597656,76911,51.972729206085205,,72
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,48.95777130126953,77911,52.64872884750366,,73
138.33333,87.20983,200.0,15.0,138.33333333333334,169.66667,67.82739,200.0,18.0,169.66666666666666,46.98390579223633,78929,53.35346817970276,,74
75.833336,87.809296,200.0,11.0,75.83333333333333,147.57143,82.907616,200.0,14.0,147.57142857142858,45.942962646484375,79962,54.0859911441803,,75
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,48.592796325683594,80962,54.713667154312134,,76
200.0,0.0,200.0,200.0,200.0,106.9,92.50562,200.0,13.0,106.9,46.98692321777344,82031,55.443180322647095,,77
76.166664,87.57552,200.0,12.0,76.16666666666667,98.63636,92.54706,200.0,11.0,98.63636363636364,45.18586730957031,83116,56.19593691825867,,78
90.6,89.37248,200.0,15.0,90.6,130.0,90.37007,200.0,13.0,130.0,47.04258728027344,84156,56.887765884399414,,79
190.66667,4.4969125,196.0,185.0,190.66666666666666,167.83333,68.3823,200.0,15.0,167.83333333333334,45.40062713623047,85163,57.640828132629395,,80
136.66667,86.05554,200.0,15.0,136.66666666666666,147.375,76.65171,200.0,14.0,147.375,43.578792572021484,86342,58.4749481678009,,81
188.33333,1.2472192,190.0,187.0,188.33333333333334,160.85715,58.523323,191.0,18.0,160.85714285714286,41.85517883300781,87468,59.2694993019104,,82
191.0,3.2659864,195.0,187.0,191.0,192.66667,6.155395,200.0,184.0,192.66666666666666,44.28221893310547,88624,60.07836174964905,,83
193.33333,3.2998316,197.0,189.0,193.33333333333334,191.83333,3.1313822,197.0,187.0,191.83333333333334,44.11954879760742,89775,60.89237308502197,,84
200.0,0.0,200.0,200.0,200.0,195.66667,5.1854496,200.0,188.0,195.66666666666666,45.0335578918457,90949,61.68159317970276,,85
200.0,0.0,200.0,200.0,200.0,199.16667,1.86339,200.0,195.0,199.16666666666666,45.63445281982422,92144,62.44187927246094,,86
200.0,0.0,200.0,200.0,200.0,199.0,1.4142135,200.0,197.0,199.0,43.13576889038086,93338,63.212812185287476,,87
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,43.15167999267578,94338,63.894598960876465,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,43.270259857177734,95338,64.55944991111755,,89
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,44.00321578979492,96338,65.25635409355164,,90
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.74636459350586,97338,65.9360146522522,,91
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.189022064208984,98338,66.6177339553833,,92
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,43.06227493286133,99338,67.28353953361511,,93
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,43.257957458496094,100338,67.97832226753235,,94
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,40.774024963378906,101338,68.64688897132874,,95
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,43.423770904541016,102338,69.32817268371582,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.40309524536133,103338,70.00561141967773,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.24394607543945,104338,70.69299793243408,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,41.14448928833008,105338,71.38806796073914,,99
