Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Critic Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-168.39407,79.06434,12.035416,-280.7729,306.625,-106.50432,70.266205,-33.849545,-222.63437,525.25,0.1324072927236557,2856.71669921875,81628,141.73326563835144,,37
-81.78269,93.30621,76.45352,-203.1612,178.58333333333334,-194.9955,92.935814,-36.978012,-354.8122,295.57142857142856,0.033785972744226456,1596.1805419921875,83697,145.00679445266724,,38
-96.69076,130.77145,32.573948,-280.21533,358.0,-92.035034,116.28398,56.699883,-244.75743,259.0,0.029479827731847763,4353.65224609375,85769,149.55935382843018,,39
-94.9598,105.92399,30.049042,-225.02084,481.5,-58.55798,54.866302,-1.8204784,-172.02023,450.8333333333333,0.1748504638671875,2499.230859375,88474,157.55687832832336,,40
-168.22,72.124756,-36.339233,-274.89813,335.8333333333333,-59.43556,74.587425,50.524155,-181.71727,372.875,0.18761566281318665,2461.69765625,91457,164.80564427375793,,41
-128.70357,95.343895,2.915039,-256.1705,288.7142857142857,-97.14338,68.29788,-24.112434,-198.49327,340.5,0.12235934287309647,2671.614990234375,93500,168.60656070709229,,42
-26.667969,13.41349,-13.254478,-40.08146,1000.0,-102.95002,109.69076,70.68378,-236.59471,299.85714285714283,0.04336252808570862,3217.79677734375,95599,174.90470123291016,,43
-119.730736,78.723946,11.348717,-211.06021,322.7142857142857,-114.31706,95.69273,17.868324,-284.6123,205.7,-0.23290537297725677,2460.190966796875,97656,179.24723935127258,,44
-65.95718,76.83615,55.621784,-205.35316,345.1666666666667,-111.8408,93.18786,39.99093,-228.3167,342.8333333333333,-0.01522323302924633,2812.3169921875,99713,184.1490659713745,,45
-232.32127,48.260956,-163.20312,-290.51044,287.14285714285717,-99.12526,115.44455,51.28058,-263.57706,307.7142857142857,-0.03225918114185333,2627.9259765625,101867,188.54047966003418,,46
-172.46353,83.11829,-32.555073,-261.06372,241.77777777777777,-141.57364,87.28802,19.918571,-248.16315,321.42857142857144,-0.07633691281080246,2752.237744140625,104117,193.47168827056885,,47
-169.26164,86.44704,-12.496556,-327.98132,289.2857142857143,-199.95369,85.76508,-52.853745,-313.44586,251.0,-0.17975296080112457,2728.25830078125,106125,196.92892956733704,,48
-94.74082,146.59567,111.36508,-266.14462,443.6666666666667,-120.704124,98.75798,-7.2024994,-271.678,201.8,-0.2505054771900177,2431.448095703125,108143,202.32245898246765,,49
-163.07008,117.72087,130.95164,-272.73145,313.6666666666667,-171.18399,74.1771,-21.357224,-268.31213,209.1,-0.40880048274993896,3377.25185546875,110234,207.1934425830841,,50
-115.22693,126.36317,135.54556,-244.64905,345.3333333333333,-134.49622,105.91449,61.787125,-228.97299,338.8333333333333,-0.028307056054472923,3388.752294921875,112267,211.77735567092896,,51
-113.331825,118.18355,111.25488,-250.10431,328.0,-144.47386,68.352844,9.1018715,-231.4377,214.8,-0.40305253863334656,2547.45341796875,114415,215.91232228279114,,52
-183.81302,65.28751,-88.466095,-282.80734,250.875,-167.41684,63.658936,-49.47148,-241.9351,187.63636363636363,-0.4166510999202728,2834.592431640625,116479,218.8755271434784,,53
-198.12561,76.107086,-52.251995,-290.28317,265.625,-140.37068,126.193924,89.74279,-309.98065,366.8333333333333,0.014359796419739723,3865.91796875,118680,223.57149839401245,,54
-111.32933,69.599945,33.115013,-211.92117,204.4,-156.16965,124.42864,36.08696,-290.53528,416.8,-0.07076364010572433,2887.2240234375,120764,228.21566820144653,,55
-184.84212,61.562943,-70.83905,-285.66653,253.88888888888889,-194.34702,70.31144,0.15294838,-263.68,214.7,-0.4254181385040283,2719.53359375,122911,231.9949963092804,,56
-126.83478,99.08192,76.62351,-250.72694,329.25,-140.41022,104.37637,5.3308907,-269.31403,250.0,-0.1851012110710144,2555.787548828125,125161,236.66296124458313,,57
-135.0685,132.61226,132.63982,-313.02844,303.55555555555554,-166.40268,80.83575,-3.987753,-258.15997,231.55555555555554,-0.07942234724760056,2525.148876953125,127245,241.10786247253418,,58
-55.79672,123.09254,137.8548,-251.27573,350.0,-149.82324,110.32277,25.783165,-275.06705,254.875,-0.26367491483688354,2846.048046875,129284,245.223326921463,,59
-146.29906,72.796936,-37.84263,-226.82954,226.77777777777777,-114.909645,144.076,123.60434,-256.8977,421.0,0.23063388466835022,3112.520166015625,131389,249.19282603263855,,60
-154.07602,67.19464,-43.894524,-239.5502,211.8,-70.74846,171.04301,195.40987,-275.58972,418.6,0.19459660351276398,3487.89404296875,133482,252.718567609787,,61
-143.68468,73.90128,-26.667213,-246.98445,227.5,-100.111046,120.35274,165.76402,-250.5489,286.2,-0.09552296996116638,3394.786181640625,136344,257.125066280365,,62
-76.48365,90.96133,11.734226,-272.25943,239.77777777777777,-112.44074,88.85897,32.16974,-241.49316,233.55555555555554,-0.15419815480709076,2115.243212890625,138446,260.4156768321991,,63
-139.79181,88.927284,52.313957,-249.9075,239.33333333333334,-102.407364,96.74245,107.707855,-225.36856,341.0,0.1899670958518982,2537.7802734375,140833,264.53984928131104,,64
-175.05975,70.86437,-51.47039,-276.57562,227.22222222222223,-118.50126,77.53064,-44.031334,-260.0808,269.25,-0.09364250302314758,1723.558349609375,142987,267.90568256378174,,65
-120.14211,151.71037,149.57108,-269.4244,366.6666666666667,-145.74875,91.36149,15.342158,-273.83908,265.25,-0.07033014297485352,2014.9504150390626,145109,271.70964336395264,,66
-162.93747,112.03792,16.455193,-291.05698,252.33333333333334,-101.11775,119.42526,154.27449,-230.30443,330.125,-0.0035802312195301056,2474.628662109375,147750,276.19001817703247,,67
-137.06995,131.84944,168.74232,-284.4163,361.0,-90.31653,119.147896,124.70845,-206.77185,337.0,0.14143846929073334,2629.777294921875,149772,281.8091011047363,,68
-131.39159,172.62706,139.57858,-333.57477,410.5,-93.87613,85.45481,29.837753,-228.80981,236.0,-0.01701594889163971,2133.783203125,151896,286.1343083381653,,69
-68.06053,143.61826,251.01825,-245.66005,272.25,-138.55927,90.57746,1.1522961,-263.18823,226.0,-0.16784897446632385,1583.23193359375,153930,289.5934543609619,,70
-162.98642,95.34613,-2.5543976,-278.91818,240.22222222222223,0.083761595,146.78914,148.78488,-255.56667,421.4,0.13053615391254425,4154.68525390625,156037,294.0934886932373,,71
-85.930435,130.33833,147.9882,-245.9028,360.14285714285717,-165.67665,72.85543,-37.882614,-268.83417,244.0,-0.19204720854759216,2301.988427734375,158233,298.65366530418396,,72
-112.40793,96.73332,58.12556,-258.2594,236.66666666666666,-148.07883,123.0433,144.00699,-239.2036,264.375,-0.22858592867851257,3703.306396484375,160348,302.46531534194946,,73
-105.507935,71.26698,-30.388401,-225.07806,232.22222222222223,-78.67219,139.45642,152.73659,-278.68292,376.3333333333333,0.09458745270967484,2574.14267578125,162606,306.6488983631134,,74
-128.28679,90.48516,61.461533,-267.83997,227.0,-157.03911,67.77923,-47.80916,-246.95334,225.22222222222223,-0.3249971270561218,2521.332470703125,164633,310.0797760486603,,75
-49.39547,153.59715,249.44557,-236.35558,345.2857142857143,-54.042194,136.74171,187.54471,-223.61542,368.6666666666667,0.09346111863851547,3104.7470703125,166845,315.2815384864807,,76
-4.634787,84.90781,155.44038,-81.097176,415.8,-81.33302,141.91144,128.15085,-228.52686,369.8333333333333,0.18057987093925476,3115.204541015625,169064,320.3633873462677,,77
-106.78412,81.4735,-17.546543,-250.15459,241.44444444444446,-130.29576,52.232944,-49.870327,-203.25424,303.85714285714283,0.06793368607759476,1733.1765380859374,171191,324.2252104282379,,78
-142.12856,87.73522,-13.34296,-310.2512,244.22222222222223,-114.55368,79.05635,-24.89098,-252.81703,263.375,-0.10348497331142426,1912.0809326171875,173298,328.13971424102783,,79
-131.91327,130.99258,127.59022,-257.5029,318.22222222222223,-137.2873,81.96715,24.929092,-239.1179,261.0,-0.06592123210430145,2612.056005859375,175386,333.20855474472046,,80
-167.8,85.89675,2.6059952,-277.4773,241.0,-114.34685,74.15446,21.35101,-223.79262,186.1818181818182,-0.0755508542060852,2642.076904296875,177434,336.8156979084015,,81
-108.024445,95.87041,71.84126,-197.56625,369.1666666666667,-90.427155,123.37248,104.00174,-271.32947,336.8333333333333,-0.005610432475805283,2991.067333984375,179455,341.36894941329956,,82
-72.5933,109.35486,76.59048,-232.13086,511.0,-95.75423,83.37932,73.1631,-211.47882,357.625,0.10484572499990463,1804.760546875,182316,346.9312424659729,,83
-75.452484,145.54225,172.0372,-185.50925,535.75,-155.04105,80.38789,14.432891,-242.68422,266.0,0.04535147175192833,2407.627197265625,184444,351.57856917381287,,84
-31.287102,122.87573,125.138336,-223.95578,478.1666666666667,-130.82469,133.9151,121.01219,-245.98322,417.0,0.19388620555400848,2835.566357421875,186529,356.7796263694763,,85
-86.438354,92.33312,-18.549522,-264.74866,443.6,-71.174,120.27676,105.16946,-262.02698,412.2,0.10594385862350464,2575.994677734375,188590,361.841260433197,,86
-128.30899,167.86356,200.01404,-269.29065,410.4,-116.921425,160.64236,111.35396,-290.6584,403.2,0.005236920900642872,3522.426806640625,190606,367.3508894443512,,87
-187.16249,108.57781,-17.992603,-314.9455,338.1666666666667,-47.884563,147.69464,156.43318,-260.49945,497.1666666666667,0.22264954447746277,3616.3388671875,193589,373.3079478740692,,88
-62.246754,116.93882,117.57693,-234.52411,360.8333333333333,-104.38601,145.32384,127.27713,-265.9798,408.2,0.16431699693202972,2651.920556640625,195630,377.8912491798401,,89
-113.415146,96.55178,2.7682304,-239.3222,261.875,-142.37224,94.01863,4.2605658,-262.1441,261.75,-0.12641353905200958,2458.579345703125,197724,381.4266450405121,,90
-163.8287,77.26472,-11.19185,-232.59464,294.85714285714283,-30.785412,155.69212,131.88866,-269.91983,645.75,0.05721396207809448,2326.491552734375,200307,387.1862881183624,,91
-80.489075,129.13156,159.3926,-215.73656,359.3333333333333,-147.76376,133.2219,92.91007,-274.81415,430.4,0.016097713261842728,3435.89580078125,202459,392.24095129966736,,92
-88.26258,121.160576,147.85713,-229.96213,324.55555555555554,-80.8928,122.289566,134.7238,-213.17735,354.6666666666667,-0.06548874825239182,2445.030712890625,204587,397.366819858551,,93
-36.15969,106.132355,129.73029,-193.27432,404.2,-136.5051,94.82695,-0.49738312,-268.12708,313.625,-0.07312618941068649,3044.19951171875,207096,401.8190264701843,,94
-0.4639778,149.15347,192.67052,-213.61807,704.0,-141.63554,124.11253,70.8511,-303.24078,396.3333333333333,0.006837453227490187,2821.35390625,209474,407.66671442985535,,95
-14.607769,128.37065,146.48833,-190.57074,629.75,-56.021442,199.68391,148.39397,-259.5327,714.0,0.060234516859054565,2345.65048828125,212330,413.38145637512207,,96
-147.2248,85.266495,-6.5655937,-248.31787,271.375,-53.960598,113.11527,152.92656,-221.88559,336.85714285714283,0.011348617263138294,2251.116748046875,214688,417.2043991088867,,97
-35.69128,160.73521,167.48647,-224.13492,626.0,-131.13512,160.62709,242.45517,-268.10913,324.2857142857143,-0.09934380650520325,4551.91591796875,216958,422.01849460601807,,98
-129.72325,140.45773,127.37182,-266.7497,385.3333333333333,-98.09329,134.52777,123.78877,-249.60577,360.8333333333333,-0.05035824328660965,2899.56953125,219123,426.28584480285645,,99
-123.39971,82.48893,28.979778,-229.37253,237.55555555555554,-140.4748,94.59318,26.803753,-262.36963,245.77777777777777,-0.11849796026945114,3225.77607421875,221335,429.4849007129669,,100
-103.71373,129.69394,69.18266,-253.77205,429.4,-140.3736,72.08724,-41.86126,-239.07872,284.5,-0.09396282583475113,2033.9161865234375,223611,433.8100893497467,,101
-138.68161,90.29004,-39.771027,-273.38043,264.25,-198.448,80.58886,-51.614033,-290.74854,421.4,-0.08346045017242432,2656.293310546875,225718,437.7284531593323,,102
-107.678604,139.71027,125.532585,-231.14372,409.8,-222.5805,35.078026,-154.50612,-265.3645,263.875,-0.12024880200624466,3999.5556640625,227829,441.4661796092987,,103
-69.02364,138.1539,120.75706,-221.87222,538.6,-133.37106,137.8778,143.66212,-283.29138,371.57142857142856,-0.04183654114603996,2898.15576171875,230430,446.9875009059906,,104
-97.89659,107.82184,152.71237,-193.3081,299.0,-117.97635,80.644,-4.435501,-245.65987,241.55555555555554,-0.03935408964753151,2368.31826171875,232604,451.1978054046631,,105
-92.57989,120.36068,151.79666,-218.8771,324.55555555555554,-118.802,69.82232,-22.627346,-221.59602,229.44444444444446,-0.02911466173827648,1866.5841796875,234669,455.5869812965393,,106
-80.306305,167.63684,165.44992,-226.78348,542.0,-137.30685,82.162415,-13.748735,-264.64984,244.44444444444446,0.02492687664926052,2409.9779296875,236869,460.63257694244385,,107
-158.12386,148.79793,136.1305,-272.9956,438.0,-127.23344,95.46086,1.2951126,-218.84225,404.6,-0.037998266518116,2938.114208984375,238892,464.78020429611206,,108
-146.23212,62.00446,-45.450745,-249.08522,226.22222222222223,-97.16576,152.99847,165.95992,-268.76392,411.0,0.08396632224321365,3288.052734375,240947,468.1500554084778,,109
-153.09238,88.70812,-49.88304,-252.50134,258.625,-35.141403,163.09088,192.19073,-200.11504,566.75,0.16419664025306702,3773.275634765625,243214,472.68199586868286,,110
123.54687,111.220955,280.07462,31.887142,698.3333333333334,-30.31272,77.172,111.56054,-134.70488,358.1666666666667,0.08126119524240494,2065.422900390625,245363,477.4636254310608,,111
-70.56448,100.658745,8.376682,-240.34004,508.25,-73.2384,141.22653,255.4212,-192.56036,295.125,-0.023060958832502365,3586.0685546875,247724,481.6851427555084,,112
-103.08877,130.4716,116.436035,-290.1552,348.0,25.537739,127.283516,278.72125,-182.86867,300.2857142857143,0.08547951281070709,3475.809326171875,249826,485.87505745887756,,113
-161.47574,91.236755,-27.87552,-253.92816,236.55555555555554,-50.845226,141.61641,154.36864,-288.72498,411.6,0.1286928653717041,2012.72099609375,251884,489.440548658371,,114
-177.46199,79.65944,-28.348557,-275.6553,259.5,11.186352,101.22491,129.50528,-121.6417,668.25,0.024608353152871132,1688.28544921875,254557,494.4048535823822,,115
-102.7116,149.94907,191.65222,-241.28864,334.0,-37.792492,232.35388,297.24478,-278.82928,371.0,0.02615642547607422,5370.3720703125,256783,498.444762468338,,116
-160.76527,69.57137,-19.652431,-225.90665,264.25,-124.17806,60.21743,-26.720127,-191.32224,231.0,-0.13657094538211823,2563.2474609375,258862,501.7278108596802,,117
-113.480705,103.351036,69.45782,-229.748,351.3333333333333,-21.831451,187.23238,265.72388,-208.26024,406.0,-0.03973822295665741,3606.666162109375,261298,506.31130719184875,,118
4.968544,173.58336,243.39192,-229.64413,505.25,-74.49652,84.42922,33.589096,-223.02502,227.66666666666666,-0.09370514750480652,2159.664453125,263347,510.31202721595764,,119
-148.86546,88.778175,23.214409,-266.4757,226.6,-102.79889,191.76701,264.4411,-240.32993,264.22222222222223,-0.17518141865730286,6314.49931640625,265725,513.9561562538147,,120
-82.75711,133.01778,97.25714,-232.02599,353.6666666666667,-128.28107,70.42271,-31.263622,-210.72336,267.875,-0.08545077592134476,2830.433984375,267868,518.2783551216125,,121
-10.693036,191.54257,268.6899,-230.55247,314.57142857142856,-122.73361,71.02682,-32.8092,-226.32768,234.33333333333334,-0.1214565634727478,2577.905517578125,269977,521.8206899166107,,122
-28.267673,154.49275,168.30899,-211.61264,453.4,-41.99697,190.09625,242.9747,-270.63678,304.42857142857144,-0.10869355499744415,4670.5697265625,272108,525.7823643684387,,123
-39.544918,164.86345,272.83917,-231.05951,409.2857142857143,-100.76911,166.55457,242.33267,-228.76944,303.7142857142857,-0.05713467299938202,4020.67744140625,274234,530.2869665622711,,124
-108.68416,96.72216,0.706707,-279.2615,250.125,-92.954094,101.46769,63.209076,-206.9961,428.0,0.0565279982984066,1676.2030517578125,276374,534.0920932292938,,125
-190.90802,84.67721,-15.709454,-261.79114,254.375,-150.98965,68.05306,-50.389435,-227.59602,255.375,-0.13258323073387146,2866.55,278417,537.4725155830383,,126
-63.925823,190.44597,192.80194,-254.98444,470.6,-149.40964,100.491646,9.499363,-258.07727,267.0,-0.06273224949836731,2901.0083984375,280553,541.5167963504791,,127
-152.65234,71.93314,-10.0336075,-228.76111,239.66666666666666,-79.08178,71.01259,-10.301971,-216.18893,251.77777777777777,-0.07682178914546967,1565.8619873046875,282819,545.3891186714172,,128
-42.87892,120.025215,227.88719,-189.04636,281.375,-33.181564,155.77354,283.1783,-271.34277,364.125,0.03890424594283104,3609.776904296875,285732,551.5204541683197,,129
20.438095,199.38574,289.66016,-204.83395,378.1666666666667,-118.03705,104.878235,66.120544,-235.57596,413.7142857142857,-0.08514294773340225,2772.820068359375,288628,556.8271458148956,,130
-143.49922,146.96587,181.7832,-245.74341,385.1666666666667,-106.09425,81.17008,-31.285568,-222.9103,241.0,0.018415475264191628,1895.54912109375,290797,561.0672550201416,,131
-158.53099,101.384834,-19.676767,-276.17377,233.3,-182.39217,150.23291,172.34167,-330.45798,314.42857142857144,-0.0035776037257164717,4856.32734375,292998,565.0640587806702,,132
-107.89013,96.153725,11.391672,-288.55734,252.375,-74.514694,99.05231,25.677805,-248.08102,351.7142857142857,-0.2084476798772812,1901.076708984375,295460,569.2728719711304,,133
2.9193485,149.3188,234.57909,-172.5656,318.7142857142857,26.760857,160.83978,207.06424,-210.65607,531.25,0.16637925803661346,3178.42138671875,297585,573.6124906539917,,134
32.734398,154.83261,266.14575,-193.5773,310.85714285714283,-111.78291,153.20462,217.10536,-247.48865,309.0,0.012199396267533302,3335.204296875,299748,577.6586837768555,,135
-20.950897,126.4694,221.36337,-250.55937,297.14285714285717,-99.99009,151.96812,247.36876,-247.22813,271.375,-0.16759726405143738,4001.39814453125,301919,581.482435464859,,136
-117.77471,86.612885,10.189974,-238.72653,232.55555555555554,-69.82137,113.76278,100.83083,-214.36472,331.0,-0.03200584650039673,2228.9994140625,304236,585.7483472824097,,137
-184.54185,85.9128,-31.51963,-294.33408,257.5,-157.00287,78.51934,2.8679276,-245.82431,255.375,-0.2931500971317291,2627.8138671875,306279,589.0774366855621,,138
23.569977,129.04214,163.75105,-147.71228,717.3333333333334,-144.55396,93.8136,3.6241302,-262.48737,273.875,-0.349677175283432,2670.430517578125,308470,593.1919710636139,,139
-56.616955,122.73905,154.08182,-200.94577,365.0,-163.60056,79.78832,-35.621178,-260.28668,232.88888888888889,-0.29124894738197327,3017.323828125,310566,596.9262437820435,,140
-76.26022,108.79826,182.23901,-239.32516,231.0,-139.55386,78.76533,-19.556702,-221.21098,274.125,-0.09184833616018295,2467.97490234375,312759,600.7271411418915,,141
-146.90683,177.7282,273.70184,-281.92456,298.42857142857144,-132.60382,56.931873,-52.372803,-208.43448,242.22222222222223,-0.02685149759054184,2129.094921875,314939,604.0260324478149,,142
-114.8578,83.088905,-8.738046,-242.8028,255.75,-120.38397,123.78814,87.702934,-272.63492,352.3333333333333,-0.05082503333687782,2989.85380859375,317053,607.9628510475159,,143
0.058397293,193.28549,295.65796,-229.62982,333.75,-39.006218,93.93518,116.48641,-189.73808,347.875,0.024577610194683075,2430.325244140625,319836,612.8303232192993,,144
-40.06444,227.2903,266.94168,-262.83893,414.0,-108.36459,158.79291,271.07208,-234.35072,269.5,-0.10353440046310425,4145.5916015625,321992,616.6332921981812,,145
-125.79666,102.98434,84.700424,-218.08394,340.1666666666667,-51.107666,197.48167,244.26141,-248.10582,314.42857142857144,0.10842563956975937,5700.8978515625,324193,620.3820424079895,,146
-101.24806,144.29628,219.13715,-229.45422,255.75,-108.74867,145.15715,230.44234,-232.50534,297.2857142857143,0.11435933411121368,3647.3271484375,326274,623.7384948730469,,147
-122.59642,88.10453,-18.789814,-250.10477,227.11111111111111,65.830956,149.1753,245.61215,-170.20651,414.7142857142857,0.1411847621202469,4873.4291015625,329177,628.3889203071594,,148
-4.913864,118.006584,249.75256,-204.58191,252.5,-15.689934,103.04044,100.35727,-154.10504,603.25,0.17567765712738037,2257.976220703125,331590,632.9656491279602,,149
-53.68014,156.65585,274.94666,-237.8374,276.875,-2.1211984,127.82679,231.55432,-144.50842,397.85714285714283,-0.019189627841114998,2531.933154296875,334375,637.3401167392731,,150
-52.259563,106.52179,71.33882,-234.36658,425.2,-37.632576,177.01392,220.89655,-259.57523,416.4,0.026823028922080994,3891.55810546875,336457,641.9597554206848,,151
-123.12776,101.25886,9.065073,-249.50652,265.0,42.81393,184.67265,264.6423,-205.58458,304.14285714285717,0.1971881240606308,5896.23369140625,338586,645.6523191928864,,152
-141.67197,88.53036,12.038204,-243.89296,232.44444444444446,-32.753853,178.32362,244.75905,-227.52518,426.0,0.06682618707418442,3330.290478515625,340716,649.6741230487823,,153
42.497578,147.74548,255.54282,-178.1395,563.8,-50.603775,112.32252,112.5315,-205.06741,445.3333333333333,-0.0047394572757184505,2475.180029296875,343388,655.5162570476532,,154
