Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
164.0,50.91169,200.0,92.0,164.0,192.57143,19.34787,200.0,115.0,192.57142857142858,45.129852294921875,72978,37.31965208053589,,17
196.0,5.656854,200.0,188.0,196.0,199.4762,2.3425474,200.0,189.0,199.47619047619048,46.33660888671875,77167,39.46486520767212,,18
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.737586975097656,81167,41.462724447250366,,19
200.0,0.0,200.0,200.0,200.0,198.33333,7.4535604,200.0,165.0,198.33333333333334,45.581050872802734,85332,43.57886791229248,,20
200.0,0.0,200.0,200.0,200.0,196.90475,10.075453,200.0,157.0,196.9047619047619,45.753662109375,89467,45.65876030921936,,21
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.18520736694336,93467,47.61480665206909,,22
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.08050537109375,97467,49.58129143714905,,23
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,47.3192138671875,101467,51.55026817321777,,24
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,47.76655578613281,105467,53.496042251586914,,25
199.0,1.4142135,200.0,197.0,199.0,199.85715,0.63887656,200.0,197.0,199.85714285714286,47.59439468383789,109664,55.62947964668274,,26
200.0,0.0,200.0,200.0,200.0,199.04762,4.259177,200.0,180.0,199.04761904761904,47.988155364990234,113844,57.704437494277954,,27
199.33333,0.942809,200.0,198.0,199.33333333333334,198.38095,7.2406015,200.0,166.0,198.38095238095238,48.8334846496582,118010,59.82040309906006,,28
200.0,0.0,200.0,200.0,200.0,196.95238,12.155643,200.0,143.0,196.95238095238096,49.0849723815918,122146,61.819281816482544,,29
200.0,0.0,200.0,200.0,200.0,198.71428,4.311036,200.0,181.0,198.71428571428572,50.02730178833008,126319,63.83564376831055,,30
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,50.40760040283203,130319,65.8106472492218,,31
200.0,0.0,200.0,200.0,200.0,198.95238,4.685095,200.0,178.0,198.95238095238096,51.15525436401367,134497,67.82753658294678,,32
186.66667,18.856182,200.0,160.0,186.66666666666666,193.5238,20.902538,200.0,106.0,193.52380952380952,51.53900146484375,138561,69.9437689781189,,33
200.0,0.0,200.0,200.0,200.0,182.21739,37.833683,200.0,59.0,182.2173913043478,51.070152282714844,142752,71.97808170318604,,34
173.0,38.183765,200.0,119.0,173.0,186.59091,27.036438,200.0,113.0,186.5909090909091,51.96998977661133,146857,74.0543143749237,,35
200.0,0.0,200.0,200.0,200.0,188.36363,26.64164,200.0,90.0,188.36363636363637,53.40311050415039,151001,76.08130860328674,,36
183.33333,23.570227,200.0,150.0,183.33333333333334,170.58333,37.228928,200.0,91.0,170.58333333333334,50.65121841430664,155095,78.17471051216125,,37
138.0,55.65968,200.0,65.0,138.0,153.22223,53.042492,200.0,44.0,153.22222222222223,48.703426361083984,159232,80.20370101928711,,38
200.0,0.0,200.0,200.0,200.0,161.72,48.351646,200.0,46.0,161.72,50.45377731323242,163275,82.18914985656738,,39
167.66667,45.72624,200.0,103.0,167.66666666666666,150.11111,53.154793,200.0,50.0,150.11111111111111,48.65081024169922,167328,84.19875049591064,,40
200.0,0.0,200.0,200.0,200.0,161.96,44.922585,200.0,60.0,161.96,50.16383361816406,171377,86.18037700653076,,41
199.0,1.4142135,200.0,197.0,199.0,187.72728,26.707478,200.0,100.0,187.72727272727272,55.06077575683594,175507,88.28871250152588,,42
196.0,5.656854,200.0,188.0,196.0,170.125,41.47822,200.0,64.0,170.125,51.39214324951172,179590,90.38169240951538,,43
171.66667,40.069386,200.0,115.0,171.66666666666666,189.81818,32.338604,200.0,78.0,189.8181818181818,55.61376953125,183766,92.46056175231934,,44
200.0,0.0,200.0,200.0,200.0,189.22728,30.957344,200.0,64.0,189.22727272727272,55.035804748535156,187929,94.51126599311829,,45
200.0,0.0,200.0,200.0,200.0,195.33333,14.386943,200.0,150.0,195.33333333333334,54.16673278808594,192031,96.51501226425171,,46
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,55.64790725708008,196031,98.60799145698547,,47
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,55.22641372680664,200031,100.6901204586029,,48
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,54.918731689453125,204031,102.6356840133667,,49
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,54.03648376464844,208031,104.63899278640747,,50
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,53.7491569519043,212031,106.612140417099,,51
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.64056396484375,216031,108.58250451087952,,52
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,53.28480911254883,220031,110.4912211894989,,53
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.54530334472656,224031,112.50752878189087,,54
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.806644439697266,228031,114.49654173851013,,55
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,53.54679870605469,232031,116.57327818870544,,56
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.29268264770508,236031,118.59650111198425,,57
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,53.44578552246094,240031,120.57732367515564,,58
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.29800796508789,244031,122.54037523269653,,59
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.43186950683594,248031,124.53821063041687,,60
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,50.746280670166016,252031,126.5413339138031,,61
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.5419807434082,256031,128.55810689926147,,62
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.16875076293945,260031,130.49653029441833,,63
139.0,86.26703,200.0,17.0,139.0,200.0,0.0,200.0,200.0,200.0,50.617454528808594,264031,132.5056917667389,,64
200.0,0.0,200.0,200.0,200.0,193.0,31.304953,200.0,53.0,193.0,50.65251159667969,268084,134.38457608222961,,65
200.0,0.0,200.0,200.0,200.0,164.16,70.4305,200.0,21.0,164.16,50.15950393676758,272188,136.39765763282776,,66
200.0,0.0,200.0,200.0,200.0,176.21739,61.407375,200.0,17.0,176.2173913043478,50.532222747802734,276241,138.46777749061584,,67
200.0,0.0,200.0,200.0,200.0,144.48276,82.94977,200.0,12.0,144.48275862068965,49.87376022338867,280431,140.40989327430725,,68
90.0,89.84209,200.0,13.0,90.0,139.76666,85.34741,200.0,11.0,139.76666666666668,50.492855072021484,284624,142.5272946357727,,69
200.0,0.0,200.0,200.0,200.0,135.06451,86.85952,200.0,12.0,135.06451612903226,49.25593185424805,288811,144.37530279159546,,70
200.0,0.0,200.0,200.0,200.0,125.625,89.46709,200.0,12.0,125.625,49.17308807373047,292831,146.34830856323242,,71
140.0,84.85281,200.0,20.0,140.0,175.95653,62.084423,200.0,13.0,175.95652173913044,52.33528518676758,296878,148.2503046989441,,72
200.0,0.0,200.0,200.0,200.0,169.08333,69.136894,200.0,12.0,169.08333333333334,51.210182189941406,300936,150.12809824943542,,73
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.9591064453125,304936,152.09371948242188,,74
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.06291580200195,308936,153.90454030036926,,75
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,50.9135856628418,312936,155.82723212242126,,76
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.32510757446289,316936,157.78243708610535,,77
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.27155303955078,320936,159.58251881599426,,78
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,50.77302169799805,324936,161.5079469680786,,79
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,50.89445877075195,328936,163.38557839393616,,80
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,50.483192443847656,332936,165.20957493782043,,81
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.12665557861328,336936,167.17312812805176,,82
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.297813415527344,340936,169.03670811653137,,83
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,51.023765563964844,344936,170.95201992988586,,84
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,50.16984558105469,348936,172.87141060829163,,85
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,50.916194915771484,352936,174.63031673431396,,86
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,50.026710510253906,356936,176.58041095733643,,87
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,50.128517150878906,360936,178.4245889186859,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,49.69630432128906,364936,180.23015522956848,,89
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,49.4262809753418,368936,182.2290768623352,,90
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,48.665245056152344,372936,184.02821516990662,,91
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,48.55596923828125,376936,185.93884539604187,,92
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,48.38492202758789,380936,187.83135294914246,,93
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,47.55813217163086,384936,189.88893580436707,,94
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,47.09050750732422,388936,191.89216303825378,,95
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,47.730003356933594,392936,193.78134059906006,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,47.61528778076172,396936,195.6569745540619,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.771583557128906,400936,197.6125271320343,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.63447570800781,404936,199.54712772369385,,99
