Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,194.33333,23.614634,200.0,89.0,194.33333333333334,105.63089752197266,342274,168.0267288684845,,83
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,106.64440155029297,346274,169.80490350723267,,84
167.33333,46.197643,200.0,102.0,167.33333333333334,190.40909,27.893728,200.0,79.0,190.4090909090909,103.77639770507812,350463,171.78650784492493,,85
184.0,22.627417,200.0,152.0,184.0,195.19048,12.335081,200.0,152.0,195.1904761904762,105.06005859375,354562,173.79827189445496,,86
140.25,61.48323,200.0,60.0,140.25,188.72728,30.473806,200.0,87.0,188.72727272727272,103.31602478027344,358714,175.6663281917572,,87
200.0,0.0,200.0,200.0,200.0,192.28572,30.910227,200.0,55.0,192.28571428571428,104.42495727539062,362752,177.66715717315674,,88
200.0,0.0,200.0,200.0,200.0,182.18182,29.510609,200.0,106.0,182.1818181818182,99.0159683227539,366760,179.51205682754517,,89
193.0,9.899495,200.0,179.0,193.0,182.72728,37.571968,200.0,60.0,182.72727272727272,100.48265075683594,370780,181.46467471122742,,90
200.0,0.0,200.0,200.0,200.0,183.45454,45.748055,200.0,28.0,183.45454545454547,103.23321533203125,374816,183.4683759212494,,91
181.33333,26.398653,200.0,144.0,181.33333333333334,173.29167,44.71342,200.0,54.0,173.29166666666666,97.17204284667969,378975,185.3970320224762,,92
177.66667,16.418148,200.0,161.0,177.66666666666666,167.66667,56.024303,200.0,25.0,167.66666666666666,95.63371276855469,382999,187.4538471698761,,93
200.0,0.0,200.0,200.0,200.0,170.54167,47.981747,200.0,61.0,170.54166666666666,95.76910400390625,387092,189.36736297607422,,94
157.0,60.811184,200.0,71.0,157.0,182.34782,37.109253,200.0,63.0,182.34782608695653,97.33710479736328,391286,191.25701665878296,,95
188.33333,16.499157,200.0,165.0,188.33333333333334,193.04762,16.542805,200.0,141.0,193.04761904761904,99.96208953857422,395340,193.31712985038757,,96
173.33333,18.92676,200.0,158.0,173.33333333333334,180.56522,41.170723,200.0,66.0,180.56521739130434,96.57703399658203,399493,195.25927114486694,,97
200.0,0.0,200.0,200.0,200.0,187.45454,30.87913,200.0,76.0,187.45454545454547,97.59190368652344,403617,197.21212029457092,,98
200.0,0.0,200.0,200.0,200.0,177.26086,39.565266,200.0,75.0,177.2608695652174,95.02790069580078,407694,199.09576892852783,,99
