Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-614.78455,49.081432,-577.67554,-684.13934,1000.0,-588.559,50.766403,-502.968,-647.37134,1000.0,-87.73135375976562,170000,110.79664301872253,,33
-633.2459,9.425891,-626.1594,-646.5671,1000.0,-600.64325,33.579784,-554.7471,-651.6955,1000.0,-89.81493377685547,175000,113.98496341705322,,34
-477.4038,83.90128,-374.7737,-580.2886,1000.0,-581.5192,42.23825,-520.70654,-646.5299,1000.0,-86.86248016357422,180000,117.17060279846191,,35
-546.6542,59.351734,-463.48462,-598.04004,1000.0,-585.93805,26.168112,-539.782,-613.3952,1000.0,-86.55440521240234,185000,120.27166271209717,,36
-526.2705,74.11022,-421.50958,-581.3619,1000.0,-554.7671,22.776377,-520.3471,-579.88855,1000.0,-81.18048858642578,190000,123.55791592597961,,37
-490.29257,35.428856,-455.20715,-538.81213,1000.0,-584.4073,28.455503,-542.9283,-631.12866,1000.0,-85.54278564453125,195000,126.69444465637207,,38
-531.7275,10.395657,-517.4105,-541.77954,1000.0,-490.30264,100.155495,-300.17606,-568.1754,1000.0,-72.09815216064453,200000,129.79103899002075,,39
-531.85455,55.336586,-456.364,-587.4629,1000.0,-549.02423,35.75349,-493.14392,-587.06946,1000.0,-80.26864624023438,205000,133.03077125549316,,40
-532.021,64.85427,-480.42224,-623.4884,1000.0,-559.47235,57.399357,-469.32416,-646.0697,1000.0,-81.77973937988281,210000,136.14204812049866,,41
-530.0744,53.131504,-465.70312,-595.82623,1000.0,-564.8004,25.545883,-537.20337,-610.40924,1000.0,-81.77383422851562,215000,139.26675248146057,,42
-478.7067,58.772038,-409.48706,-553.1626,1000.0,-555.98615,50.51086,-499.1573,-634.37415,1000.0,-80.27877807617188,220000,142.46530318260193,,43
-591.43256,41.74445,-537.1604,-638.68823,1000.0,-570.8913,27.415588,-545.87213,-617.8026,1000.0,-81.86137390136719,225000,145.44516682624817,,44
-552.11633,49.580868,-486.25397,-605.8803,1000.0,-497.8996,50.349632,-408.30557,-554.2069,1000.0,-70.84178161621094,230000,148.59226775169373,,45
-531.43243,19.425016,-515.7617,-558.808,1000.0,-545.5106,51.60397,-484.36426,-609.6405,1000.0,-78.49320983886719,235000,151.6787211894989,,46
-497.21338,35.77495,-446.63947,-523.71674,1000.0,-546.642,30.11071,-519.2206,-604.8939,1000.0,-78.25286865234375,240000,154.74944591522217,,47
-544.08466,31.116062,-511.87943,-586.1571,1000.0,-543.97986,20.02783,-512.4027,-561.8434,1000.0,-77.4698486328125,245000,158.02785515785217,,48
-525.00793,33.7897,-478.87137,-558.85486,1000.0,-518.8203,29.8546,-493.52704,-576.86975,1000.0,-73.5550537109375,250000,161.19230270385742,,49
-541.99414,25.496103,-508.63696,-570.52814,1000.0,-506.3662,62.958595,-432.9082,-616.6298,1000.0,-72.11849975585938,255000,164.29906225204468,,50
-530.92413,78.8548,-455.20398,-639.6853,1000.0,-549.0907,26.205862,-512.18335,-584.7803,1000.0,-77.65164184570312,260000,167.49694395065308,,51
-513.66296,29.884827,-474.10754,-546.3318,1000.0,-529.5,35.198708,-487.73184,-575.7198,1000.0,-74.31622314453125,265000,170.40015292167664,,52
-488.6919,9.583488,-481.77072,-502.24396,1000.0,-519.5246,58.73829,-438.85797,-605.19916,1000.0,-73.38908386230469,270000,173.57165503501892,,53
-457.8431,35.052296,-429.68765,-507.2542,1000.0,-484.17572,34.367706,-432.38315,-529.17126,1000.0,-67.78173065185547,275000,176.5879454612732,,54
-437.31787,23.315598,-408.478,-465.58057,1000.0,-502.3449,46.752853,-449.08484,-571.25024,1000.0,-69.22146606445312,280000,179.62352347373962,,55
-440.15982,31.03838,-407.2063,-481.74875,1000.0,-439.0025,29.615696,-405.38214,-479.70917,1000.0,-61.0360107421875,285000,182.98205518722534,,56
-438.30453,20.730722,-411.52826,-462.03278,1000.0,-488.2232,36.147858,-441.79626,-537.78125,1000.0,-67.41410064697266,290000,186.0396957397461,,57
-486.4315,49.58519,-433.12833,-552.5434,1000.0,-437.16193,22.9497,-397.08887,-464.85483,1000.0,-60.44244384765625,295000,189.14449667930603,,58
-429.06067,44.58024,-367.0337,-469.851,1000.0,-418.12408,45.007217,-374.57513,-498.85443,1000.0,-58.04712677001953,300000,192.28261303901672,,59
-414.21933,55.406956,-335.89478,-455.34296,1000.0,-464.75006,59.986416,-383.50818,-555.8966,1000.0,-63.929473876953125,305000,195.1797616481781,,60
-447.725,20.254162,-421.90778,-471.37836,1000.0,-445.10254,30.623444,-411.40643,-502.54727,1000.0,-61.78696823120117,310000,198.27222323417664,,61
-405.36954,24.508812,-370.7136,-423.1933,1000.0,-476.847,70.32227,-419.17847,-608.9452,1000.0,-64.25312042236328,315000,201.25641512870789,,62
-432.29312,35.32166,-382.36218,-458.52594,1000.0,-403.539,46.702274,-361.1274,-489.24768,1000.0,-54.740081787109375,320000,204.252783536911,,63
-453.15707,60.993366,-376.5071,-525.7439,1000.0,-390.8661,54.904266,-291.9143,-448.41336,1000.0,-51.61239242553711,325000,207.35218572616577,,64
-451.06152,55.43799,-411.55408,-529.46185,1000.0,-391.2956,45.215073,-337.00253,-467.73828,1000.0,-51.86964416503906,330000,210.3031849861145,,65
-407.5469,81.92121,-338.40186,-522.62317,1000.0,-458.42926,72.749626,-366.12842,-581.2927,1000.0,-61.24416732788086,335000,213.53281044960022,,66
-437.03604,111.47069,-298.50775,-571.46155,1000.0,-400.982,42.869484,-348.2751,-450.92072,1000.0,-53.49840545654297,340000,216.64695382118225,,67
-543.8762,72.64179,-452.46613,-630.18164,1000.0,-417.53418,126.20124,-305.3266,-657.5264,1000.0,-55.33799362182617,345000,219.66844749450684,,68
-398.90637,56.423065,-346.52637,-477.22693,1000.0,-439.05023,45.44556,-362.01794,-486.10422,1000.0,-58.06949996948242,350000,222.8749396800995,,69
-407.25937,4.3105283,-401.16962,-410.54352,1000.0,-421.93042,58.66074,-345.2287,-504.32132,1000.0,-54.97138595581055,355000,225.95945930480957,,70
-468.47327,47.43039,-418.2665,-532.0984,1000.0,-399.00146,100.852715,-272.114,-577.2206,1000.0,-52.74503707885742,360000,229.12924766540527,,71
-441.39526,29.109022,-415.87158,-482.12866,1000.0,-396.00604,68.21105,-271.3064,-478.63107,1000.0,-50.97098159790039,365000,232.26894354820251,,72
-425.55637,23.619652,-392.8407,-447.75333,1000.0,-466.09976,89.10119,-325.02332,-582.3588,1000.0,-60.973548889160156,370000,235.25813794136047,,73
-458.86435,16.493855,-443.20862,-481.667,1000.0,-406.6185,39.511307,-333.3685,-437.90182,1000.0,-52.05524826049805,375000,238.46001362800598,,74
-386.03336,13.94985,-371.93243,-405.03247,1000.0,-357.24713,97.99015,-182.57693,-478.83862,1000.0,-46.46153259277344,380000,241.51280307769775,,75
-439.20813,49.95346,-388.08585,-506.99374,1000.0,-399.68057,34.536415,-339.36862,-435.2377,1000.0,-51.72446060180664,385000,244.58728528022766,,76
-416.88525,143.219,-219.66164,-555.4302,1000.0,-471.3632,55.32936,-424.60205,-566.2068,1000.0,-60.96139907836914,390000,247.7824366092682,,77
-305.28552,119.38459,-161.94313,-454.21432,1000.0,-425.31427,86.71937,-355.93256,-595.75305,1000.0,-54.46888732910156,395000,250.83667659759521,,78
-299.4835,68.43331,-202.97281,-353.9795,1000.0,-395.4551,30.10754,-343.56754,-437.32605,1000.0,-50.860687255859375,400000,253.89478826522827,,79
-353.96216,20.707726,-324.67703,-368.64682,1000.0,-366.3133,88.0768,-218.80571,-476.46942,1000.0,-46.981239318847656,405000,257.07229447364807,,80
-396.9788,75.1757,-341.14764,-503.24768,1000.0,-367.0162,61.41547,-291.0103,-426.36948,1000.0,-46.45175552368164,410000,260.04440236091614,,81
-360.74805,28.795145,-331.66653,-399.97565,1000.0,-405.47684,38.614437,-356.19992,-469.27234,1000.0,-52.4305419921875,415000,263.2348690032959,,82
-330.25345,90.97307,-220.0877,-442.8844,1000.0,-415.0218,53.811924,-342.42865,-488.98492,1000.0,-52.925682067871094,420000,266.31376934051514,,83
-378.96182,64.37051,-287.99493,-427.4635,1000.0,-400.05588,25.511007,-352.60687,-422.9254,1000.0,-50.79829406738281,425000,269.4054834842682,,84
