Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Critic Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-208.74321,125.43818,-60.113808,-610.8906,89.78260869565217,-206.92584,121.9871,20.01538,-437.2612,91.18181818181819,-112.6031265258789,16345.8373046875,2006,2.448298692703247,-206.92584,0
-144.91046,90.180466,-62.64148,-422.32422,84.5,-184.11984,102.75193,-30.572311,-416.04004,93.22727272727273,-93.185546875,11261.25234375,4057,5.342796802520752,,1
-125.30482,63.598835,34.244293,-311.1649,90.95454545454545,-156.4509,89.53614,-78.720955,-450.13913,95.81818181818181,-72.52156829833984,7707.68349609375,6165,7.948888778686523,,2
-155.29013,88.88226,-82.454315,-389.07062,80.32,-173.6038,80.86157,-15.4386215,-369.30197,90.34782608695652,-78.81045532226562,8661.884375,8243,10.379944562911987,,3
-146.22667,94.56992,-41.579365,-514.13586,80.2,-186.57317,106.049675,-71.57942,-425.71524,85.66666666666667,-89.9530029296875,11159.38203125,10299,12.826441049575806,,4
-140.11517,66.53054,-14.71142,-297.77222,83.58333333333333,-122.59807,45.645832,-30.822174,-261.72696,81.96,-47.74953079223633,2949.152587890625,12348,15.204143047332764,,5
-120.66324,57.07891,0.14816284,-288.95862,82.92,-133.42567,54.55114,-47.500546,-286.21368,84.66666666666667,-51.590293884277344,3582.457470703125,14380,17.67253351211548,,6
-110.294785,52.98867,18.41198,-225.73677,82.44,-155.84503,64.91831,-78.47508,-309.90967,84.75,-58.96959686279297,4661.42021484375,16414,20.023803234100342,,7
-112.759705,46.452885,-68.622665,-283.60516,76.70370370370371,-106.07575,48.675156,35.215378,-169.24509,85.33333333333333,-27.12921142578125,2158.11943359375,18462,22.49494218826294,,8
-124.54622,66.54093,-58.24701,-383.58243,87.04347826086956,-119.809456,63.575912,34.951126,-245.7287,84.5,-35.96018600463867,3289.88935546875,20490,24.877980709075928,,9
-110.34586,25.694601,-76.27068,-168.84222,78.8076923076923,-124.749054,56.464592,17.04795,-287.55652,82.96,-38.246463775634766,2933.869873046875,22564,27.34616470336914,,10
-100.1128,41.97388,-9.452347,-197.47614,87.0,-128.05164,43.72908,-49.680923,-212.75284,82.56,-37.20294952392578,2296.3228515625,24628,29.752952814102173,,11
-119.336235,54.17639,-9.584366,-254.74292,88.6086956521739,-123.30157,41.285023,-47.794315,-250.25279,89.21739130434783,-33.033241271972656,1861.7753173828125,26680,32.1853563785553,,12
-106.988846,34.15627,-48.68243,-180.9442,82.32,-120.71642,64.19244,-43.529503,-341.32147,90.08695652173913,-27.956789016723633,2852.601806640625,28752,34.5877046585083,,13
-103.996056,50.56048,-37.934166,-272.17987,97.76190476190476,-119.337135,39.32376,-54.937355,-216.65454,96.0,-24.177509307861328,1451.3302001953125,30768,37.095008850097656,,14
-99.14877,45.428444,-7.358101,-219.84625,84.20833333333333,-101.18338,35.045963,-46.704964,-177.2817,91.04545454545455,-13.588508605957031,837.4250366210938,32771,39.563358783721924,,15
-93.7678,30.740343,-28.305908,-175.64218,93.95454545454545,-103.309166,57.9865,-6.4063263,-236.58293,98.57142857142857,-8.679559707641602,1406.313232421875,34841,42.48750352859497,,16
-89.10566,27.680672,-40.716934,-141.2425,100.85,-117.890915,52.657574,-55.409622,-265.13422,93.22727272727273,-17.678695678710938,1474.11611328125,36892,45.084266901016235,,17
-85.79549,42.23413,18.64082,-146.06523,102.7,-93.881615,46.435436,-15.782623,-207.70032,91.63636363636364,-5.681049346923828,1117.0173095703126,38908,47.97067975997925,,18
-93.25285,37.77904,-38.512867,-183.12766,102.55,-100.14453,52.924305,-1.0377502,-264.66467,96.33333333333333,-6.115711212158203,1330.0575927734376,40931,50.70335841178894,,19
-95.30398,73.03014,-10.263939,-310.181,109.15789473684211,-99.98289,49.83674,-24.749413,-260.93518,98.66666666666667,-6.654285430908203,1047.2146484375,43003,53.31219744682312,,20
-99.30758,75.34084,-33.9541,-326.50815,117.70588235294117,-90.57405,55.49857,-22.891235,-292.3994,95.61904761904762,-3.978294849395752,1392.243310546875,45011,55.68573307991028,,21
-77.599236,52.54068,26.537872,-200.5249,112.72222222222223,-101.56279,70.96578,10.60214,-268.12756,111.84210526315789,-1.7409666776657104,1942.542529296875,47136,58.29212999343872,,22
-65.80791,31.69713,-11.696312,-133.87418,117.33333333333333,-92.200066,68.08104,82.48079,-259.75192,161.77777777777777,12.599074363708496,2156.443212890625,50048,62.21523404121399,,23
-73.70903,59.67842,14.292305,-189.10208,112.27777777777777,-101.52037,81.3168,74.343994,-247.61267,180.0,9.976137161254883,2853.300146484375,52568,65.90828394889832,,24
-56.966335,33.415104,3.1154327,-104.63544,148.71428571428572,-81.878006,53.8029,-4.766037,-241.74205,129.875,13.351651191711426,1639.542041015625,54646,68.55763411521912,,25
-53.875042,40.142155,5.2407665,-137.00401,128.875,-60.82126,57.781776,9.800697,-219.53455,132.5625,16.058979034423828,1591.9403564453125,56767,71.17307353019714,,26
-101.98598,111.04497,34.810844,-352.37234,147.07142857142858,-81.56017,62.31473,22.39407,-229.89207,141.4,10.301557540893555,1928.8986083984375,58888,73.89090538024902,,27
-104.23813,89.31541,5.754338,-305.63205,167.16666666666666,-79.24044,97.746895,62.08928,-267.94778,147.21428571428572,8.553017616271973,2624.4849609375,60949,76.64065361022949,,28
-96.31774,62.829784,-15.221748,-218.82263,170.33333333333334,-123.567444,109.20513,68.84865,-287.78024,362.5,15.077112197875977,3417.0376953125,63124,80.03386092185974,,29
