Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
36.307693,24.392258,94.0,10.0,36.30769230769231,19.745098,11.007739,81.0,10.0,19.745098039215687,-0.003379432950168848,1007,0.6850402355194092,19.745098,0
37.81818,16.824322,77.0,16.0,37.81818181818182,24.682926,15.683516,109.0,12.0,24.682926829268293,-0.010003508068621159,2019,1.773573875427246,,1
49.666668,23.640831,104.0,17.0,49.666666666666664,43.565216,23.323484,125.0,20.0,43.56521739130435,-0.0009816511301323771,3021,2.4612021446228027,,2
58.42857,18.16478,88.0,29.0,58.42857142857143,48.666668,21.415022,93.0,20.0,48.666666666666664,-0.006745584774762392,4043,3.1080782413482666,,3
50.5,13.820275,80.0,30.0,50.5,66.0625,44.44585,200.0,16.0,66.0625,0.0024098397698253393,5100,3.81382155418396,,4
90.4,38.722603,150.0,43.0,90.4,62.17647,29.029875,135.0,29.0,62.1764705882353,-0.004889887757599354,6157,4.458544969558716,,5
68.666664,17.201422,92.0,40.0,68.66666666666667,72.92857,36.882954,165.0,24.0,72.92857142857143,-0.011853531002998352,7178,5.098546743392944,,6
93.2,31.134548,151.0,64.0,93.2,80.46154,35.90932,166.0,36.0,80.46153846153847,0.01496181357651949,8224,5.8141350746154785,,7
141.66667,42.30314,200.0,101.0,141.66666666666666,77.42857,22.560123,114.0,47.0,77.42857142857143,-0.0010175014613196254,9308,6.50179386138916,,8
134.75,60.478817,200.0,69.0,134.75,87.583336,35.9501,143.0,40.0,87.58333333333333,-0.006431919988244772,10359,7.247811555862427,,9
137.75,34.112865,172.0,81.0,137.75,114.1,35.044117,200.0,76.0,114.1,-0.011048993095755577,11500,7.980259656906128,,10
126.25,37.599037,181.0,75.0,126.25,116.333336,48.359764,200.0,62.0,116.33333333333333,-0.01998004876077175,12547,8.663798570632935,,11
151.66667,34.4706,200.0,122.0,151.66666666666666,144.875,46.92131,200.0,64.0,144.875,-0.005766059271991253,13706,9.38527774810791,,12
174.0,20.461346,200.0,150.0,174.0,133.625,26.86046,200.0,103.0,133.625,-0.004727397579699755,14775,10.090222120285034,,13
156.33333,32.785496,200.0,121.0,156.33333333333334,170.16667,31.232552,200.0,124.0,170.16666666666666,-0.011915890499949455,15796,10.817421436309814,,14
175.66667,26.386023,200.0,139.0,175.66666666666666,169.14285,20.067234,200.0,149.0,169.14285714285714,-0.00487613445147872,16980,11.62489366531372,,15
188.33333,16.499157,200.0,165.0,188.33333333333334,171.66667,40.76627,200.0,102.0,171.66666666666666,-0.020202703773975372,18010,12.394814252853394,,16
200.0,0.0,200.0,200.0,200.0,186.83333,29.441563,200.0,121.0,186.83333333333334,-0.017733421176671982,19131,13.066371440887451,,17
190.0,14.142136,200.0,170.0,190.0,200.0,0.0,200.0,200.0,200.0,-0.011732751503586769,20131,13.76142430305481,,18
188.66667,16.027754,200.0,166.0,188.66666666666666,200.0,0.0,200.0,200.0,200.0,-0.0036193851847201586,21131,14.455293893814087,,19
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.002403021790087223,22131,15.095434188842773,,20
188.0,16.970562,200.0,164.0,188.0,183.0,31.405945,200.0,114.0,183.0,-0.0014783068327233195,23229,15.885931015014648,,21
170.33333,24.931017,200.0,139.0,170.33333333333334,200.0,0.0,200.0,200.0,200.0,0.012036577798426151,24229,16.62000608444214,,22
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.005326307378709316,25229,17.251243829727173,,23
200.0,0.0,200.0,200.0,200.0,199.33333,1.490712,200.0,196.0,199.33333333333334,-0.015578285790979862,26425,17.944119930267334,,24
200.0,0.0,200.0,200.0,200.0,198.66667,2.9814239,200.0,192.0,198.66666666666666,0.0066205039620399475,27617,18.63952946662903,,25
189.66667,7.408704,200.0,183.0,189.66666666666666,200.0,0.0,200.0,200.0,200.0,0.004287204705178738,28617,19.328078508377075,,26
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.006607488729059696,29617,19.928670406341553,,27
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.008124923333525658,30617,20.617510318756104,,28
197.0,4.2426405,200.0,191.0,197.0,200.0,0.0,200.0,200.0,200.0,0.012697644531726837,31617,21.368979930877686,,29
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0022217670921236277,32617,22.011778354644775,,30
199.0,1.4142135,200.0,197.0,199.0,200.0,0.0,200.0,200.0,200.0,0.0040546744130551815,33617,22.726892232894897,,31
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.00215775310061872,34617,23.336539268493652,,32
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0011220970191061497,35617,23.981728076934814,,33
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0015004586894065142,36617,24.603203535079956,,34
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.00777724664658308,37617,25.298527240753174,,35
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.007098650559782982,38617,25.939255714416504,,36
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.013561583124101162,39617,26.627790451049805,,37
200.0,0.0,200.0,200.0,200.0,187.0,23.021729,200.0,137.0,187.0,-0.02244802750647068,40739,27.323511600494385,,38
175.33333,19.68643,198.0,150.0,175.33333333333334,175.66667,21.592178,200.0,137.0,175.66666666666666,-0.014108097180724144,41793,28.002184867858887,,39
193.33333,4.9888763,200.0,188.0,193.33333333333334,157.42857,25.274817,200.0,132.0,157.42857142857142,0.0007311990484595299,42895,28.755980968475342,,40
200.0,0.0,200.0,200.0,200.0,178.5,19.041622,200.0,145.0,178.5,-0.028223617002367973,43966,29.390912771224976,,41
