Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
71.46667,29.888386,130.0,12.0,71.46666666666667,77.09231,37.78389,208.0,26.0,77.0923076923077,129.72427368164062,90519,36.85209393501282,,17
72.5,16.534595,100.0,43.0,72.5,69.47222,31.639889,208.0,22.0,69.47222222222223,113.02578735351562,95521,38.74550247192383,,18
66.8125,23.297583,117.0,36.0,66.8125,66.88,30.604559,181.0,10.0,66.88,109.24079132080078,100537,40.83478784561157,,19
75.92857,18.994226,104.0,39.0,75.92857142857143,67.810814,26.341661,150.0,13.0,67.8108108108108,107.0906753540039,105555,42.85585379600525,,20
51.3,23.30472,88.0,6.0,51.3,68.16216,20.764463,131.0,13.0,68.16216216216216,100.56704711914062,110599,44.880178451538086,,21
67.13333,24.121544,121.0,13.0,67.13333333333334,63.481014,21.6794,110.0,11.0,63.48101265822785,94.99923706054688,115614,47.05856895446777,,22
78.21429,20.330057,106.0,44.0,78.21428571428571,69.68056,20.273016,121.0,19.0,69.68055555555556,101.25153350830078,120631,49.09028220176697,,23
87.333336,29.51365,153.0,43.0,87.33333333333333,82.09836,23.89849,155.0,35.0,82.09836065573771,120.04757690429688,125639,51.27773833274841,,24
102.72727,33.62924,152.0,52.0,102.72727272727273,91.490906,33.1881,166.0,31.0,91.49090909090908,138.51177978515625,130671,53.41962480545044,,25
110.1,33.915924,170.0,52.0,110.1,113.844444,53.27495,284.0,37.0,113.84444444444445,184.50619506835938,135794,55.7297260761261,,26
134.125,33.84685,189.0,84.0,134.125,123.53658,44.311043,237.0,44.0,123.53658536585365,187.73623657226562,140859,57.77138829231262,,27
108.9,31.497461,172.0,54.0,108.9,118.65116,45.164238,240.0,44.0,118.65116279069767,180.52597045898438,145961,59.953373670578,,28
115.888885,48.374565,216.0,43.0,115.88888888888889,122.39024,49.09169,263.0,51.0,122.39024390243902,188.4990234375,150979,61.96409225463867,,29
84.166664,33.567924,128.0,26.0,84.16666666666667,106.416664,46.598835,235.0,40.0,106.41666666666667,168.1603240966797,156087,63.97312116622925,,30
117.888885,17.084396,153.0,98.0,117.88888888888889,102.14286,41.78956,204.0,25.0,102.14285714285714,155.3077392578125,161092,66.07880282402039,,31
87.583336,37.200935,184.0,34.0,87.58333333333333,98.333336,43.706985,201.0,24.0,98.33333333333333,155.39260864257812,166107,68.22412085533142,,32
92.0,54.531574,247.0,21.0,92.0,100.09804,38.1176,203.0,29.0,100.09803921568627,151.54327392578125,171212,70.50010848045349,,33
113.888885,59.696354,233.0,60.0,113.88888888888889,102.28571,50.768784,271.0,26.0,102.28571428571429,168.15963745117188,176224,72.71134638786316,,34
87.166664,36.857456,150.0,15.0,87.16666666666667,89.57143,44.195934,192.0,22.0,89.57142857142857,144.73040771484375,181240,74.87277722358704,,35
80.76923,32.29945,150.0,24.0,80.76923076923077,74.77941,37.529537,164.0,11.0,74.77941176470588,122.03671264648438,186325,77.00338006019592,,36
63.625,27.209545,108.0,23.0,63.625,72.57971,28.899328,127.0,18.0,72.57971014492753,110.63248443603516,191333,78.98388338088989,,37
86.083336,33.212593,144.0,39.0,86.08333333333333,79.1875,30.128305,140.0,29.0,79.1875,118.55329895019531,196401,81.05030465126038,,38
83.833336,52.54178,188.0,12.0,83.83333333333333,79.730156,36.102238,192.0,9.0,79.73015873015873,125.43748474121094,201424,83.10762882232666,,39
120.666664,57.919487,263.0,50.0,120.66666666666667,103.57143,40.591045,204.0,30.0,103.57142857142857,155.03074645996094,206499,85.20831894874573,,40
172.33333,73.11102,257.0,50.0,172.33333333333334,126.45,54.864815,291.0,33.0,126.45,194.71495056152344,211557,87.24724674224854,,41
146.57143,35.672546,216.0,99.0,146.57142857142858,126.175,66.10064,287.0,23.0,126.175,205.61558532714844,216604,89.24155902862549,,42
177.33333,69.6196,274.0,85.0,177.33333333333334,154.63637,62.030697,323.0,42.0,154.63636363636363,232.86492919921875,221707,91.42226338386536,,43
221.5,67.133575,361.0,162.0,221.5,164.06451,65.79388,392.0,30.0,164.06451612903226,245.235107421875,226793,93.58510851860046,,44
153.0,65.25554,270.0,84.0,153.0,157.65625,59.91119,289.0,29.0,157.65625,232.42218017578125,231838,95.78525066375732,,45
134.375,41.716118,238.0,98.0,134.375,158.375,52.718445,316.0,49.0,158.375,225.2073516845703,236906,97.78778457641602,,46
140.0,30.483603,179.0,100.0,140.0,141.88889,61.60753,357.0,37.0,141.88888888888889,218.75489807128906,242014,99.86257934570312,,47
121.44444,46.21955,201.0,39.0,121.44444444444444,132.78947,53.467236,248.0,28.0,132.78947368421052,197.57186889648438,247060,101.87091660499573,,48
150.71428,54.828865,266.0,81.0,150.71428571428572,135.45946,47.920876,270.0,26.0,135.45945945945945,192.3116455078125,252072,103.82032346725464,,49
217.8,96.69829,382.0,114.0,217.8,136.40541,44.693825,232.0,38.0,136.40540540540542,195.41453552246094,257119,105.9190571308136,,50
172.0,51.247765,273.0,133.0,172.0,175.51724,68.91655,394.0,69.0,175.51724137931035,258.47430419921875,262209,107.89860224723816,,51
141.625,53.772526,262.0,59.0,141.625,148.70589,51.455593,278.0,24.0,148.7058823529412,213.8245391845703,267265,109.88878154754639,,52
158.14285,56.678112,217.0,39.0,158.14285714285714,147.0,59.430634,281.0,29.0,147.0,215.4414520263672,272410,111.88146591186523,,53
132.375,46.15446,226.0,64.0,132.375,161.51613,50.07406,297.0,72.0,161.51612903225808,224.3296661376953,277417,113.72476768493652,,54
155.42857,31.020071,184.0,91.0,155.42857142857142,164.41936,47.118774,246.0,35.0,164.41935483870967,226.2585906982422,282514,115.90371346473694,,55
136.875,33.95378,167.0,57.0,136.875,135.32433,49.560257,224.0,8.0,135.32432432432432,192.79400634765625,287521,117.76415014266968,,56
127.875,65.189026,265.0,37.0,127.875,144.82857,56.24512,281.0,16.0,144.82857142857142,213.2951202392578,292590,119.8678982257843,,57
91.63636,40.46384,157.0,34.0,91.63636363636364,136.8108,54.55116,285.0,23.0,136.8108108108108,198.65342712402344,297652,122.0131356716156,,58
64.3125,37.659195,140.0,14.0,64.3125,91.490906,42.797993,187.0,13.0,91.49090909090908,139.9057159423828,302684,123.91601467132568,,59
56.105263,27.385925,107.0,17.0,56.10526315789474,65.16883,36.700756,150.0,6.0,65.16883116883118,107.18154907226562,307702,125.98164296150208,,60
56.31579,32.12648,105.0,4.0,56.31578947368421,55.944443,32.80798,132.0,5.0,55.94444444444444,93.79045867919922,312737,127.93618702888489,,61
77.15385,37.019424,115.0,8.0,77.15384615384616,57.636364,31.973064,126.0,7.0,57.63636363636363,92.61962890625,317809,129.90000987052917,,62
76.0,30.86607,108.0,13.0,76.0,61.74074,27.532597,115.0,8.0,61.74074074074074,91.2706069946289,322810,131.8571207523346,,63
101.7,22.476875,132.0,58.0,101.7,82.39344,27.484291,125.0,13.0,82.39344262295081,114.14830017089844,327836,133.7155885696411,,64
143.57143,27.830389,183.0,97.0,143.57142857142858,99.54902,30.972038,213.0,16.0,99.54901960784314,138.68382263183594,332913,135.92130088806152,,65
186.16667,104.94192,416.0,116.0,186.16666666666666,131.6579,28.973015,243.0,72.0,131.6578947368421,174.01116943359375,337916,137.9287886619568,,66
204.8,45.962593,281.0,156.0,204.8,151.90909,36.34378,273.0,102.0,151.9090909090909,197.53213500976562,342929,140.05127048492432,,67
212.4,61.759537,323.0,145.0,212.4,172.48276,48.048553,350.0,99.0,172.48275862068965,229.4474639892578,347931,142.25555849075317,,68
144.0,70.68416,295.0,33.0,144.0,187.44444,50.642048,346.0,116.0,187.44444444444446,251.6632843017578,352992,144.7958471775055,,69
91.63636,29.714622,119.0,5.0,91.63636363636364,129.94872,28.203428,202.0,33.0,129.94871794871796,166.17723083496094,358060,146.9974217414856,,70
75.42857,27.160145,99.0,6.0,75.42857142857143,95.113205,25.098795,140.0,21.0,95.11320754716981,126.10015106201172,363101,149.13618111610413,,71
