Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
31.538462,15.504914,59.0,11.0,31.53846153846154,23.857988,14.243569,130.0,9.0,23.857988165680474,-0.004263526294380426,4032,1.9947409629821777,23.857988,0
38.727272,11.160734,60.0,24.0,38.72727272727273,32.786884,19.42587,136.0,10.0,32.78688524590164,-0.004208028316497803,8032,4.3054726123809814,,1
48.11111,20.78164,81.0,19.0,48.111111111111114,39.00971,20.411541,97.0,9.0,39.00970873786408,-0.013850955292582512,12050,6.2509143352508545,,2
69.333336,31.888697,134.0,39.0,69.33333333333333,55.0,25.112896,140.0,18.0,55.0,-0.010384457185864449,16065,8.223664045333862,,3
68.0,24.630604,109.0,41.0,68.0,72.03571,41.2423,200.0,12.0,72.03571428571429,-0.005303367972373962,20099,10.119121789932251,,4
135.33333,45.755386,200.0,101.0,135.33333333333334,65.354836,27.806416,162.0,22.0,65.35483870967742,-0.009937765076756477,24151,12.227042436599731,,5
101.8,38.876213,167.0,61.0,101.8,75.471695,23.88463,122.0,34.0,75.47169811320755,-0.003277185373008251,28151,14.193228244781494,,6
92.333336,43.511173,183.0,48.0,92.33333333333333,79.94118,33.65011,167.0,31.0,79.94117647058823,3.9738475607009605e-05,32228,16.236922025680542,,7
100.0,43.720703,146.0,28.0,100.0,99.31707,41.835007,200.0,33.0,99.3170731707317,-0.0077199493534862995,36300,18.242918014526367,,8
104.5,27.834332,132.0,66.0,104.5,112.94444,40.39592,200.0,54.0,112.94444444444444,-0.003170748008415103,40366,20.109323501586914,,9
135.66667,14.884743,152.0,116.0,135.66666666666666,123.15151,42.381474,200.0,38.0,123.15151515151516,-0.007305908482521772,44430,22.151531457901,,10
200.0,0.0,200.0,200.0,200.0,160.56,35.738026,200.0,73.0,160.56,0.0009894907707348466,48444,24.085479736328125,,11
169.33333,21.74601,192.0,140.0,169.33333333333334,163.52,29.25354,200.0,115.0,163.52,-0.005757915787398815,52532,26.013876914978027,,12
174.66667,35.826744,200.0,124.0,174.66666666666666,175.17392,30.604988,200.0,116.0,175.17391304347825,-0.01810152642428875,56561,28.102669954299927,,13
184.0,22.627417,200.0,152.0,184.0,174.30435,29.750315,200.0,118.0,174.30434782608697,-0.006768857128918171,60570,30.014583110809326,,14
200.0,0.0,200.0,200.0,200.0,186.86363,25.948017,200.0,108.0,186.86363636363637,-0.016549650579690933,64681,32.070141315460205,,15
200.0,0.0,200.0,200.0,200.0,197.0,13.416408,200.0,137.0,197.0,-0.009870754554867744,68818,34.045103549957275,,16
200.0,0.0,200.0,200.0,200.0,190.86363,24.72999,200.0,105.0,190.86363636363637,-0.00819041021168232,73017,35.98930811882019,,17
200.0,0.0,200.0,200.0,200.0,196.80952,7.300483,200.0,172.0,196.8095238095238,-0.0001189991962746717,77150,38.05450415611267,,18
200.0,0.0,200.0,200.0,200.0,192.7619,20.426184,200.0,114.0,192.76190476190476,-0.0044303094036877155,81198,39.903717279434204,,19
200.0,0.0,200.0,200.0,200.0,198.09525,6.155948,200.0,174.0,198.0952380952381,-0.0027663130313158035,85358,41.97141623497009,,20
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,89358,43.86628723144531,,21
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,93358,45.70014953613281,,22
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,97358,47.74742841720581,,23
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,101358,49.64566230773926,,24
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,105358,51.60001063346863,,25
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,109358,53.55478596687317,,26
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,113358,55.43327713012695,,27
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,117358,57.45439672470093,,28
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,121358,59.35671257972717,,29
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,125358,61.331809282302856,,30
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,129358,63.299396276474,,31
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,133358,65.17242074012756,,32
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,137358,67.17255473136902,,33
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,141358,69.05585050582886,,34
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,145358,70.96636009216309,,35
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,149358,72.99893283843994,,36
