Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Critic Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-163.0959,108.6188,-36.425583,-428.74924,86.79166666666667,-202.09097,138.83527,50.519943,-489.12927,92.27272727272727,-83.599365234375,17548.040234375,2030,2.5026001930236816,-202.09097,0
-194.56963,116.008095,0.6759796,-440.26492,90.34782608695652,-195.26436,130.18939,-21.957367,-481.00467,94.86363636363636,-72.69367980957031,13950.009375,4117,5.403934478759766,,1
-170.10915,81.03169,21.955795,-308.60138,94.45454545454545,-170.3442,82.36325,-77.986305,-384.19162,94.77272727272727,-61.07389450073242,8441.26015625,6202,7.822145223617554,,2
-209.69688,88.29602,-89.20862,-385.80573,90.65217391304348,-176.19096,91.68207,11.175835,-376.9366,92.68181818181819,-59.55852508544922,8915.347265625,8241,10.220818758010864,,3
-138.28592,97.14913,-2.1064606,-409.41025,88.30434782608695,-198.46239,98.5989,-8.946098,-377.34213,94.13636363636364,-67.14628601074219,10360.17421875,10312,12.624521493911743,,4
-147.99332,78.82775,-3.451952,-371.01123,92.0909090909091,-165.80608,62.989536,-77.127335,-354.551,90.26086956521739,-53.161109924316406,6216.64775390625,12388,14.95719599723816,,5
-134.35223,90.147995,112.74579,-346.7176,135.04761904761904,-180.28595,86.03895,-67.27564,-423.1032,93.81818181818181,-53.80534362792969,7542.33076171875,14452,18.671549320220947,,6
-147.07536,59.79167,13.969124,-250.90918,95.66666666666667,-140.57982,66.50363,-44.853245,-310.20255,88.21739130434783,-38.73798370361328,4111.372802734375,16481,20.98100996017456,,7
-164.77953,74.09917,-31.591293,-317.7067,91.54545454545455,-186.68835,94.85025,-17.523499,-392.74207,97.14285714285714,-50.388572692871094,7279.95078125,18521,23.376660346984863,,8
-159.47807,85.21963,-7.293785,-354.85956,88.21739130434783,-120.39128,50.96501,-54.02542,-251.54784,87.08695652173913,-27.559301376342773,2214.866552734375,20524,25.697481632232666,,9
-209.1849,101.645485,-62.006954,-481.60263,100.25,-150.40265,75.24471,22.07457,-298.5157,89.08695652173913,-36.31616973876953,4583.27919921875,22573,28.19215703010559,,10
-162.49477,83.36293,-28.786186,-317.6896,100.55,-147.66495,67.62491,-12.428894,-340.5835,95.04545454545455,-31.334346771240234,4007.49609375,24664,30.59171962738037,,11
-149.36105,59.291885,-52.476574,-267.88586,98.14285714285714,-160.29855,80.75491,21.810333,-338.99213,95.18181818181819,-34.719417572021484,4633.36640625,26758,33.106602907180786,,12
-148.11284,82.11322,-65.141136,-391.78815,101.0,-119.68577,72.83759,4.2359467,-343.22037,96.61904761904762,-15.401480674743652,2578.406298828125,28787,35.52034521102905,,13
-156.22066,66.09206,-79.02125,-350.0786,109.05263157894737,-122.024864,58.47495,-65.50055,-332.6485,101.75,-14.985751152038574,1997.5517578125,30822,38.01758694648743,,14
-124.26149,63.385075,-2.1711106,-275.17935,108.15789473684211,-133.60066,72.06946,-28.564583,-345.02527,105.57894736842105,-17.107711791992188,2141.72060546875,32828,40.48691725730896,,15
