Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Critic Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-35.76138,45.00524,12.388199,-95.88365,776.6666666666666,-5.8699617,55.720634,47.808132,-109.27489,408.8,13.555293083190918,1270.349658203125,152261,347.9245150089264,,71
-2.138136,19.175196,17.03706,-21.313332,1000.0,-25.399593,9.028127,-16.371466,-34.42772,1000.0,12.217270851135254,676.5350830078125,154261,361.78823232650757,,72
-49.081303,55.913277,17.585464,-120.78394,676.25,-26.334543,26.494623,-6.775135,-63.79131,720.0,12.210631370544434,639.5691040039062,156421,372.80484533309937,,73
-37.732605,23.91409,-9.431128,-73.77573,703.25,-13.421753,48.366764,27.529137,-81.3449,738.3333333333334,9.352357864379883,1016.6574096679688,158636,383.4592435359955,,74
-14.091939,47.255535,32.3835,-102.0439,408.4,-64.07576,1.5576859,-62.518074,-65.633446,1000.0,4.146366596221924,754.350634765625,160636,391.92373037338257,,75
-40.460068,69.64687,37.68888,-149.3286,511.5,-39.50325,44.55409,16.026955,-93.053955,784.0,7.279845714569092,749.7810913085938,162988,401.2464964389801,,76
-42.448795,29.382942,-7.614585,-79.486534,674.3333333333334,12.949604,34.155983,60.693058,-17.275757,764.6666666666666,11.309566497802734,688.9439208984375,165282,411.0814356803894,,77
-0.16882896,41.175735,41.006905,-41.344563,1000.0,5.644037,10.537987,20.902561,-12.113796,390.0,7.353391170501709,813.7052612304688,168012,420.40889501571655,,78
28.474243,15.563568,44.03781,12.910675,1000.0,-93.45712,78.948814,-7.2169,-197.98848,911.0,-2.636647939682007,907.6617431640625,170745,429.8344895839691,,79
15.98193,92.59966,172.35803,-67.04941,507.75,8.118907,14.41075,22.529657,-6.2918434,1000.0,9.332693099975586,604.5586547851562,172745,438.5235764980316,,80
15.20502,20.056044,32.855453,-12.848145,718.3333333333334,33.040386,4.9637184,38.004105,28.076668,1000.0,11.500025749206543,615.7181274414063,174745,447.35721731185913,,81
-14.387558,17.039078,2.6515198,-31.426636,1000.0,-58.825768,135.53424,31.100845,-293.1676,557.5,-5.882170677185059,1974.857470703125,176975,456.4951910972595,,82
38.94836,27.754353,66.70271,11.194006,1000.0,34.014194,16.542858,55.33013,15.006235,734.6666666666666,9.360533714294434,627.2146606445312,179179,466.66699290275574,,83
8.247813,19.48565,33.631016,-15.777222,383.8333333333333,-16.674528,12.607513,-6.346281,-38.22855,580.0,2.650637626647949,701.3395141601562,181499,475.393935918808,,84
13.613941,9.591464,20.465065,0.049797058,711.0,2.2749956,42.244923,77.298416,-65.84721,301.7142857142857,0.8185128569602966,980.3157348632812,183611,483.18995118141174,,85
51.280777,4.8454895,56.126266,46.435287,1000.0,53.260536,5.6056137,58.86615,47.654922,1000.0,9.881317138671875,592.215185546875,185611,491.09709429740906,,86
36.499355,14.443887,46.74437,16.072647,746.0,9.996808,70.36241,177.88254,-87.33221,332.44444444444446,0.16685351729393005,1642.086328125,188603,500.29620385169983,,87
27.91946,21.055065,48.974525,6.864395,1000.0,3.3844726,24.84606,28.253548,-41.254562,483.6,-1.419304609298706,1025.5522216796876,191021,508.261563539505,,88
23.71299,18.4452,52.086136,-2.9788628,520.6,27.550148,22.844444,55.753838,-3.7998924,658.25,6.48616886138916,628.0972778320313,193654,515.6949615478516,,89
-6.7127285,80.56596,71.00008,-140.53839,672.75,26.998238,25.773735,66.25751,-18.376297,338.8333333333333,6.150994300842285,1100.6935546875,195687,522.2226448059082,,90
-3.165261,20.572506,24.260735,-24.461796,510.6,20.662178,25.696371,46.8351,-14.257492,752.6666666666666,3.2695462703704834,688.3771240234375,197945,530.3006410598755,,91
15.560849,43.77087,64.62854,-41.65487,725.0,0.98400307,53.527863,51.881927,-89.03851,539.5,-1.57275390625,1234.146142578125,200103,536.6071722507477,,92
18.529285,12.827477,30.619026,-1.6629848,608.5,41.62539,19.754524,61.379913,21.870865,1000.0,1.5873606204986572,572.95205078125,202103,543.429238319397,,93
26.046373,16.891336,49.694176,11.296394,733.0,39.371933,0.25021553,39.622147,39.121716,1000.0,5.559304714202881,499.4529174804687,204103,550.4716119766235,,94
-52.280876,115.34335,58.919174,-265.85394,488.4,58.054993,41.99293,97.68604,-0.06384659,704.0,4.85973596572876,1049.5308349609375,206215,557.2148842811584,,95
10.091095,20.964012,29.756332,-18.955933,795.0,24.708826,13.272134,38.415573,6.7505836,725.0,1.5586341619491577,731.0550537109375,208390,565.3643441200256,,96
10.967858,20.039703,31.007563,-9.071846,1000.0,27.681803,26.426825,54.108627,1.2549782,1000.0,0.8853328824043274,618.1480224609375,210390,571.3716950416565,,97
15.463584,17.359106,37.694244,-4.6715126,723.3333333333334,23.653122,40.622902,64.276024,-16.96978,1000.0,-0.6636461019515991,708.7736328125,212390,578.2742013931274,,98
67.520035,3.3254662,70.845505,64.19457,1000.0,14.41544,50.608288,71.31743,-39.91799,708.0,-0.01906273141503334,502.67772216796874,215222,585.332072019577,,99
-63.190735,29.769514,-16.170952,-93.11903,642.5,25.33815,55.99853,86.45861,-48.833664,719.6666666666666,1.831389307975769,588.9673217773437,217381,592.693954706192,,100
5.0087852,74.22889,97.6151,-109.630745,583.75,21.184376,28.338047,49.522423,-7.1536713,1000.0,-2.077700614929199,467.9345947265625,219381,599.2399632930756,,101
-29.037262,51.759453,22.72219,-80.796715,1000.0,-70.81452,67.75498,-3.0595398,-138.5695,1000.0,-9.779008865356445,386.2749755859375,221381,604.8209347724915,,102
17.780697,73.88011,91.98488,-83.02157,826.3333333333334,38.254757,14.324477,56.62329,21.672268,723.3333333333334,2.0660109519958496,537.4489379882813,223551,612.1420586109161,,103
47.810226,20.424114,69.97388,20.68795,741.3333333333334,-9.934164,61.74643,68.67908,-104.4424,543.0,-3.7777552604675293,742.174365234375,225723,618.3957874774933,,104
10.145796,39.351196,72.74152,-31.435104,595.5,50.26286,55.047665,95.09256,-27.270878,803.3333333333334,4.070484638214111,553.5596069335937,228133,625.5549545288086,,105
35.24611,62.9051,100.912186,-49.563393,838.6666666666666,77.34456,4.6596413,82.004196,72.68491,1000.0,5.524110317230225,549.7904296875,230133,632.2457096576691,,106
33.536346,35.683437,79.662674,-15.284889,625.0,38.297375,47.145756,141.67003,5.547825,348.3333333333333,3.725076675415039,787.586474609375,232223,638.4485034942627,,107
