Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
60.57143,16.96094,89.0,35.0,60.57142857142857,68.0,33.314663,154.0,29.0,68.0,40.49491882324219,17332,14.510992765426636,,16
64.42857,14.734383,96.0,53.0,64.42857142857143,65.8125,29.847988,137.0,33.0,65.8125,37.6356315612793,18385,15.266189575195312,,17
63.42857,18.468948,92.0,39.0,63.42857142857143,53.68421,16.836842,109.0,33.0,53.68421052631579,26.171215057373047,19405,16.06269335746765,,18
61.57143,16.79164,89.0,39.0,61.57142857142857,60.588234,15.18536,96.0,36.0,60.588235294117645,30.84858512878418,20435,16.82294201850891,,19
61.285713,11.080411,78.0,43.0,61.285714285714285,65.25,31.78148,164.0,39.0,65.25,36.91510009765625,21479,17.595673084259033,,20
73.0,29.320072,135.0,44.0,73.0,74.92857,22.362164,114.0,45.0,74.92857142857143,36.431976318359375,22528,18.35352373123169,,21
92.4,25.192062,134.0,60.0,92.4,73.92857,26.987997,152.0,37.0,73.92857142857143,39.149471282958984,23563,19.136943578720093,,22
82.333336,24.971094,113.0,45.0,82.33333333333333,79.61539,21.485374,117.0,53.0,79.61538461538461,36.8346061706543,24598,19.876512050628662,,23
109.25,54.421387,191.0,56.0,109.25,92.75,26.265076,153.0,48.0,92.75,43.56822967529297,25711,20.598756551742554,,24
103.5,10.452272,116.0,90.0,103.5,102.1,46.405712,200.0,50.0,102.1,56.283546447753906,26732,21.28779101371765,,25
91.0,27.5318,133.0,59.0,91.0,83.75,28.568995,143.0,47.0,83.75,45.05598831176758,27737,22.025527000427246,,26
101.5,21.615967,133.0,75.0,101.5,102.1,38.89846,200.0,59.0,102.1,52.2600212097168,28758,22.746543407440186,,27
113.25,38.680584,175.0,69.0,113.25,130.0,48.13782,200.0,61.0,130.0,70.70063018798828,29798,23.505860567092896,,28
100.0,24.388521,132.0,74.0,100.0,102.6,41.163578,200.0,48.0,102.6,58.0818977355957,30824,24.294188261032104,,29
108.75,49.27664,169.0,53.0,108.75,116.666664,33.734257,185.0,75.0,116.66666666666667,63.66330337524414,31874,25.004519939422607,,30
101.25,40.295006,159.0,50.0,101.25,93.545456,23.611877,137.0,47.0,93.54545454545455,48.811214447021484,32903,25.694677352905273,,31
61.0,11.710801,80.0,47.0,61.0,103.5,34.71959,176.0,49.0,103.5,59.12397766113281,33938,26.43370032310486,,32
77.5,15.542951,90.0,46.0,77.5,87.666664,29.53623,145.0,48.0,87.66666666666667,50.98541259765625,34990,27.165078163146973,,33
82.166664,51.70563,187.0,41.0,82.16666666666667,88.75,38.60079,193.0,43.0,88.75,57.61922073364258,36055,27.98666739463806,,34
123.25,48.085213,169.0,55.0,123.25,126.375,52.614014,200.0,58.0,126.375,78.86483001708984,37066,28.805248737335205,,35
173.0,24.859606,200.0,140.0,173.0,141.25,34.59317,200.0,84.0,141.25,81.65469360351562,38196,29.67216730117798,,36
151.33333,8.730535,163.0,142.0,151.33333333333334,145.28572,31.989796,200.0,111.0,145.28571428571428,85.57817840576172,39213,30.476575136184692,,37
138.66667,56.316563,200.0,64.0,138.66666666666666,160.71428,38.469707,200.0,102.0,160.71428571428572,92.9420166015625,40338,31.309160947799683,,38
121.5,55.881573,200.0,52.0,121.5,154.42857,25.778492,200.0,119.0,154.42857142857142,88.31160736083984,41419,32.0734384059906,,39
148.0,18.708286,173.0,128.0,148.0,143.14285,26.253862,200.0,115.0,143.14285714285714,83.84445190429688,42421,32.80518817901611,,40
137.0,48.176758,200.0,80.0,137.0,131.0,55.82786,200.0,42.0,131.0,86.09355163574219,43469,33.608930587768555,,41
172.66667,32.499573,200.0,127.0,172.66666666666666,140.875,48.740223,200.0,87.0,140.875,89.09002685546875,44596,34.45940375328064,,42
123.75,37.06329,181.0,83.0,123.75,129.5,48.510307,200.0,66.0,129.5,83.26347351074219,45632,35.22105956077576,,43
115.25,60.96054,200.0,29.0,115.25,135.5,41.707314,200.0,88.0,135.5,86.39784240722656,46716,35.950819969177246,,44
136.0,63.754738,200.0,49.0,136.0,147.625,51.436703,200.0,71.0,147.625,93.75567626953125,47897,36.737571716308594,,45
134.66667,76.70869,200.0,27.0,134.66666666666666,99.27273,55.108307,200.0,23.0,99.27272727272727,76.34603118896484,48989,37.511481523513794,,46
150.0,55.250942,200.0,73.0,150.0,129.625,46.941288,200.0,74.0,129.625,84.81338500976562,50026,38.31369590759277,,47
113.6,73.159004,200.0,21.0,113.6,137.375,28.292833,200.0,102.0,137.375,81.46585083007812,51125,39.214611530303955,,48
174.0,36.769554,200.0,122.0,174.0,146.42857,45.16907,200.0,81.0,146.42857142857142,94.49896240234375,52150,39.97239899635315,,49
109.0,45.436768,182.0,57.0,109.0,136.25,54.34324,200.0,58.0,136.25,90.52754211425781,53240,40.71711850166321,,50
200.0,0.0,200.0,200.0,200.0,173.33333,26.843166,200.0,121.0,173.33333333333334,101.24143981933594,54280,41.41308903694153,,51
147.33333,40.998642,200.0,100.0,147.33333333333334,153.85715,46.658115,200.0,73.0,153.85714285714286,97.1170654296875,55357,42.216476917266846,,52
200.0,0.0,200.0,200.0,200.0,180.83333,29.812841,200.0,121.0,180.83333333333334,104.72173309326172,56442,43.09248971939087,,53
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,109.00382232666016,57442,43.86115837097168,,54
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,112.9898452758789,58442,44.654255867004395,,55
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,106.30509948730469,59442,45.42714762687683,,56
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,106.30493927001953,60442,46.1411190032959,,57
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,108.05351257324219,61442,46.8479700088501,,58
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,105.62770080566406,62442,47.565080642700195,,59
150.66667,10.624919,164.0,138.0,150.66666666666666,189.5,8.057088,200.0,177.0,189.5,98.43334197998047,63579,48.49649739265442,,60
140.66667,9.46338,154.0,133.0,140.66666666666666,160.14285,11.36949,180.0,147.0,160.14285714285714,83.0420913696289,64700,49.40436267852783,,61
126.75,16.037066,151.0,107.0,126.75,132.875,11.5156145,145.0,116.0,132.875,66.50991821289062,65763,50.27078723907471,,62
118.5,3.354102,123.0,114.0,118.5,127.75,7.3950996,138.0,116.0,127.75,60.75507354736328,66785,51.094836950302124,,63
109.75,1.9202864,112.0,107.0,109.75,118.22222,8.7784815,130.0,104.0,118.22222222222223,57.48051071166992,67849,51.92437672615051,,64
90.0,30.192715,116.0,31.0,90.0,118.111115,4.5812283,125.0,110.0,118.11111111111111,55.94017028808594,68912,52.81863188743591,,65
112.5,1.5,114.0,111.0,112.5,101.1,31.424355,135.0,38.0,101.1,51.1448860168457,69923,53.69348931312561,,66
112.75,3.5619516,118.0,109.0,112.75,116.333336,7.4386377,126.0,99.0,116.33333333333333,52.45463562011719,70970,54.51188087463379,,67
117.25,5.53963,126.0,112.0,117.25,105.1,31.788206,146.0,42.0,105.1,52.305809020996094,72021,55.41371512413025,,68
114.5,5.8523498,121.0,105.0,114.5,111.8,22.265669,129.0,48.0,111.8,51.68342208862305,73139,56.37953758239746,,69
121.5,12.893797,140.0,108.0,121.5,115.55556,7.661029,133.0,105.0,115.55555555555556,48.674434661865234,74179,57.38081336021423,,70
124.25,5.4486237,129.0,115.0,124.25,114.111115,7.8236737,132.0,101.0,114.11111111111111,50.500404357910156,75206,58.29340600967407,,71
114.75,6.417749,124.0,107.0,114.75,105.5,17.402586,125.0,59.0,105.5,45.624629974365234,76261,59.18582630157471,,72
101.8,27.563744,121.0,47.0,101.8,112.0,5.944185,120.0,103.0,112.0,46.54209899902344,77269,60.071990966796875,,73
105.25,2.2776084,108.0,103.0,105.25,114.666664,10.728985,138.0,105.0,114.66666666666667,51.207454681396484,78301,60.77086067199707,,74
87.0,25.915245,110.0,39.0,87.0,108.5,6.1359596,120.0,100.0,108.5,48.466819763183594,79386,61.4514901638031,,75
97.0,20.51341,116.0,60.0,97.0,106.7,7.6295476,122.0,98.0,106.7,44.009239196777344,80453,62.15462803840637,,76
112.5,7.1589108,122.0,103.0,112.5,104.7,5.967411,113.0,92.0,104.7,44.22206497192383,81500,62.8941535949707,,77
103.25,5.673403,111.0,95.0,103.25,87.666664,22.084433,111.0,44.0,87.66666666666667,40.220489501953125,82552,63.659093379974365,,78
80.2,23.344378,111.0,47.0,80.2,93.545456,24.923023,123.0,42.0,93.54545454545455,42.23603439331055,83581,64.41880893707275,,79
102.5,5.59017,108.0,94.0,102.5,86.0,26.105555,117.0,30.0,86.0,38.19677734375,84613,65.24422836303711,,80
83.6,18.249384,109.0,62.0,83.6,90.25,23.647146,115.0,43.0,90.25,40.02556610107422,85696,66.07180762290955,,81
85.2,28.930262,115.0,47.0,85.2,97.0,20.608912,115.0,46.0,97.0,40.76811218261719,86763,66.80145287513733,,82
108.0,6.819091,116.0,99.0,108.0,99.818184,13.120547,120.0,72.0,99.81818181818181,41.677947998046875,87861,67.51100182533264,,83
92.0,20.14944,112.0,54.0,92.0,100.09091,9.452796,110.0,77.0,100.0909090909091,42.7669563293457,88962,68.3094048500061,,84
98.8,24.80645,123.0,52.0,98.8,92.72727,23.729885,110.0,30.0,92.72727272727273,41.46675109863281,89982,69.04450631141663,,85
95.2,21.292252,114.0,54.0,95.2,97.90909,18.228123,124.0,45.0,97.9090909090909,42.2116813659668,91059,69.82444953918457,,86
82.333336,29.629189,122.0,51.0,82.33333333333333,103.2,7.4,114.0,92.0,103.2,44.92306137084961,92091,70.54728269577026,,87
93.4,26.295248,115.0,42.0,93.4,96.0,22.144156,115.0,52.0,96.0,42.97952651977539,93147,71.2996015548706,,88
113.0,7.071068,125.0,107.0,113.0,105.8,5.8446555,112.0,94.0,105.8,46.29481506347656,94205,72.04027462005615,,89
115.0,11.29159,133.0,104.0,115.0,111.22222,6.1242285,121.0,105.0,111.22222222222223,50.05948257446289,95206,72.7810468673706,,90
123.5,12.134661,142.0,108.0,123.5,118.22222,5.7111545,124.0,108.0,118.22222222222223,51.148521423339844,96270,73.5870771408081,,91
141.66667,5.5577774,147.0,134.0,141.66666666666666,128.0,8.426149,139.0,113.0,128.0,55.94514083862305,97294,74.37838053703308,,92
152.33333,5.7927155,160.0,146.0,152.33333333333334,130.25,5.4486237,139.0,121.0,130.25,58.7237663269043,98336,75.1610894203186,,93
167.33333,6.5996633,172.0,158.0,167.33333333333334,150.0,9.1339245,162.0,137.0,150.0,66.77742767333984,99386,75.89500045776367,,94
182.33333,5.7927155,190.0,176.0,182.33333333333334,168.33333,5.8214164,176.0,158.0,168.33333333333334,75.4898681640625,100396,76.58672094345093,,95
190.66667,9.877022,200.0,177.0,190.66666666666666,174.5,8.20061,187.0,167.0,174.5,81.54207611083984,101443,77.34387421607971,,96
188.66667,4.9888763,194.0,182.0,188.66666666666666,188.0,6.027714,200.0,180.0,188.0,85.8443603515625,102571,78.17196321487427,,97
192.0,0.0,192.0,192.0,192.0,195.5,5.1234756,200.0,187.0,195.5,86.89537048339844,103744,79.04418540000916,,98
180.33333,14.613541,200.0,165.0,180.33333333333334,194.66667,5.217492,200.0,185.0,194.66666666666666,90.82462310791016,104912,79.86683225631714,,99
